"" "" "ptsT"
"1" 327692.159035815 374888.915487023 708
"2" 331897.241762803 378002.941668427 103
"3" 330679.53314567 376024.019628711 581
"4" 332269.726368143 385386.448444588 153
"5" 332392.857820674 378666.80765303 409
"6" 334388.085722474 378244.073911687 530
"7" 329409.136411528 380030.168274175 378
"8" 336415.983134942 376561.009815172 52
"9" 331352.337604689 383276.095657419 123
"10" 328963.196136069 370022.116662269 388
"11" 328014.607243537 377500.689042312 474
"12" 335526.235634951 378339.76062816 507
"13" 327890.09949312 373414.202435741 12
"14" 329361.318083869 382272.265044325 216
"15" 328272.40052613 369050.316003034 53
"16" 328744.912007045 381334.926880587 664
"17" 331820.271946549 379487.682502244 557
"18" 330007.049787692 375174.158410959 118
"19" 326180.251660051 373307.017661749 437
"20" 332179.139454488 380183.62392285 154
"21" 329135.328206461 370633.244776263 115
"22" 329737.327300376 369284.403675858 353
"23" 333382.348215803 385667.278246452 274
"24" 335366.971167802 383594.371095375 342
"25" 333154.909237479 386289.170786564 637
"26" 331720.109120759 375715.135817672 485
"27" 327342.829000229 376479.658688703 200
"28" 326813.561813062 378036.05822855 624
"29" 326431.690400548 374625.161121818 4
"30" 330705.098035295 382325.596989403 461
"31" 330955.656628535 385458.643314344 450
"32" 332029.506814976 377935.804978829 379
"33" 329742.099239301 375598.477055514 97
"34" 330321.613892695 373221.627200723 472
"35" 333658.20769971 378898.995131322 4
"36" 327277.795259987 382244.068363248 545
"37" 332398.415225178 384228.551903353 199
"38" 332988.812444112 380832.694003475 573
"39" 332110.835830386 379201.857950314 418
"40" 333153.930634603 380306.140567907 388
"41" 328478.786383135 376394.933964342 229
"42" 330156.816167455 378938.359772433 465
"43" 329940.728872332 384042.147800167 475
"44" 330570.644961879 384954.967213779 377
"45" 329905.393709296 379237.999365715 659
"46" 328195.06017703 376123.528373684 393
"47" 329411.000295579 380758.785332403 360
"48" 331939.3941665 375361.93523737 238
"49" 330655.415286395 383993.278266987 684
"50" 331710.072193032 385799.137559314 306
"51" 329891.425985728 379010.011377045 319
"52" 335605.653027677 382291.776857119 327
"53" 326003.301771871 378788.790100768 271
"54" 333168.507774578 386742.770278326 393
"55" 335486.180099961 377667.704505874 68
"56" 328489.994136449 376371.009735596 13
"57" 331598.175400983 378796.689844551 63
"58" 328500.71604437 381191.296532432 41
"59" 332241.071159373 381016.449952758 324
"60" 330480.817296824 375799.69394251 555
"61" 331255.52549646 384405.313036812 61
"62" 328286.212209205 373442.315227134 484
"63" 334500.859159837 381563.90942524 204
"64" 336214.705740055 377017.522358459 3
"65" 335083.30145859 379235.576767849 512
"66" 332510.216271366 377781.140042321 538
"67" 329982.108675844 386032.591355766 194
"68" 326532.909171171 373158.785912341 258
"69" 329647.777988849 375953.032612203 155
"70" 326972.150167074 373533.980869838 639
"71" 329017.324735134 371775.468153826 24
"72" 330995.967438223 385160.323530013 238
"73" 331293.425741482 378858.405538143 492
"74" 327879.234631096 369269.491744818 590
"75" 330037.797588038 385149.580448369 459
"76" 336812.038126755 378770.388401762 128
"77" 330200.432710027 372567.325359664 649
"78" 327283.488920702 377320.884260964 575
"79" 330291.262315182 386242.279635014 117
"80" 329152.49166448 375277.248621119 132
"81" 335352.072246797 378246.107866714 630
"82" 335030.83987654 383956.747350678 313
"83" 329480.772288087 368962.043523991 166
"84" 328966.399547596 372397.37999156 79
"85" 331661.419984573 381806.303875078 13
"86" 328562.699557623 371065.212349148 415
"87" 330291.473380391 377904.415609478 282
"88" 329800.331963421 369492.5670944 92
"89" 327169.331963969 382863.218460151 631
"90" 332720.92943264 384393.724555769 214
"91" 333141.345386622 380587.344528221 80
"92" 332981.057209522 381325.119635276 191
"93" 327845.931085015 381120.655693269 534
"94" 331756.337333846 375929.343843044 128
"95" 329914.916534683 372802.317473315 151
"96" 328904.385734031 379424.107001477 339
"97" 330151.615138425 379471.900319077 15
"98" 334608.701544232 386762.10486852 318
"99" 331455.158762765 382434.909368645 106
"100" 335412.699443643 378015.638118086 169
"101" 328565.704235544 376015.052357299 649
"102" 333718.104629089 377696.449283204 178
"103" 333245.461345893 378480.615555536 622
"104" 329158.862019721 379172.941040701 284
"105" 333843.864232592 378694.210329483 474
"106" 330130.38247959 375208.784355256 712
"107" 328603.394639337 370811.981082531 606
"108" 328816.179526723 375854.161636198 354
"109" 335050.176090046 381231.89251644 645
"110" 332400.957588728 378775.88781279 643
"111" 334135.002526999 383264.275180349 200
"112" 329333.296363121 370505.561820904 668
"113" 330582.665390536 376843.648860689 203
"114" 332707.892216321 380637.004249404 575
"115" 333697.315812723 378774.12516856 194
"116" 331028.980547371 382121.075136654 697
"117" 327023.294732686 377996.65974286 202
"118" 328869.411869588 370345.375454057 552
"119" 324352.728147787 382123.686880708 436
"120" 331615.11303463 384729.708922413 48
"121" 326761.147677249 373861.866653008 516
"122" 334737.662077303 381137.982401231 220
"123" 333356.93383496 382692.820594549 514
"124" 333363.241060015 379263.870227526 640
"125" 335580.338214234 376937.049416789 549
"126" 329432.075026951 377185.177083671 522
"127" 336443.637872388 377820.981202403 476
"128" 328660.788029144 376441.366652131 516
"129" 328467.285037738 375708.38780851 617
"130" 328286.056665104 369665.972980138 290
"131" 328921.916627545 375466.596527782 253
"132" 336493.351390794 379993.756061926 647
"133" 331545.217015515 381675.795806894 454
"134" 329398.55122221 370923.861363848 230
"135" 328190.051102116 380192.920759921 529
"136" 335309.493421951 377418.93999513 457
"137" 329257.076870611 370994.664641792 585
"138" 327722.115940869 375782.067620872 708
"139" 333042.756959934 378256.782562019 348
"140" 331327.325444183 373999.449878225 573
"141" 332569.188609402 386499.081994012 444
"142" 331491.171963307 378982.585858965 662
"143" 331955.257536409 385016.843151818 113
"144" 329952.912505166 377550.393619963 454
"145" 334182.855717697 385137.338668197 202
"146" 332875.819040483 384481.523898959 716
"147" 328969.017682328 370413.655954541 665
"148" 330027.736942292 385797.212927683 607
"149" 331338.245562119 377106.353029478 426
"150" 331700.065881813 384369.981848908 525
"151" 328809.212705465 376729.172901772 136
"152" 326511.665544113 381571.459742634 676
"153" 333263.816787359 380116.808052862 505
"154" 330666.389878256 372867.269875926 383
"155" 335569.832002247 377061.513329524 573
"156" 333519.561031676 384313.337572982 179
"157" 330980.454388486 384035.062529536 419
"158" 326422.414513193 374568.04400053 288
"159" 330268.303765879 374680.35594435 40
"160" 333350.146711015 384612.545713809 320
"161" 328261.68479931 378686.148839632 478
"162" 335427.713021006 377688.084407746 499
"163" 327595.85827597 382342.247605769 152
"164" 329018.401327835 369893.252820278 309
"165" 333725.336924881 382496.672126446 669
"166" 326227.122286936 378618.226113837 722
"167" 328928.885101176 382986.962211387 152
"168" 329848.334306323 372830.45442919 129
"169" 329778.462851813 376450.835210327 424
"170" 329450.609125346 369529.489375237 564
"171" 328878.316231314 378223.750173134 599
"172" 333868.044096671 382182.894285699 675
"173" 331023.011151087 377560.571640607 230
"174" 331850.810993649 383859.12646549 188
"175" 331915.470080311 385614.136475459 457
"176" 336017.326787128 377117.998648107 88
"177" 326752.432029491 374784.635554798 375
"178" 334661.193885589 383361.978297181 78
"179" 329762.836158902 379145.007491948 580
"180" 332419.595939648 386570.911415616 548
"181" 330357.668881966 384770.362195956 186
"182" 330573.48536464 384004.186379496 170
"183" 331848.619497662 379810.984130462 220
"184" 328965.894081118 386367.834028733 594
"185" 328277.057873296 381911.821737668 720
"186" 331928.683328802 381361.13946404 135
"187" 329968.794503375 379418.774784364 368
"188" 332342.767544122 385718.60184451 118
"189" 328060.224878356 379127.229073051 710
"190" 330101.919180736 377616.782855199 54
"191" 333356.906754395 377661.117554537 342
"192" 329469.116877565 381297.320736371 45
"193" 328783.338584009 373411.698723509 508
"194" 324627.25102477 382416.922251198 232
"195" 332842.236634283 382936.613835938 647
"196" 328717.620502763 372294.55353046 651
"197" 331330.546844822 382417.057044058 466
"198" 332612.634056523 383684.146049346 411
"199" 333659.633616398 386455.984652993 87
"200" 330037.912788387 379255.23128383 259
"201" 331744.494739333 380894.534157342 250
"202" 332045.446564657 377553.316682297 148
"203" 331631.51278672 375803.380489907 13
"204" 334850.009515111 384985.835328358 246
"205" 329813.893434316 378790.744586061 422
"206" 333602.54091776 385584.177257411 454
"207" 329614.914069305 371664.886640885 459
"208" 332648.85980465 382226.808097561 14
"209" 330210.860301677 385645.534738341 618
"210" 332549.698422569 376749.329920135 354
"211" 332403.785493289 381726.04419939 248
"212" 329832.98280159 375478.626990506 209
"213" 326313.509509872 373509.344720632 56
"214" 333195.967025364 380781.861355148 43
"215" 330537.080055198 384287.83227552 607
"216" 331421.844146463 385449.370851805 202
"217" 328675.836670143 368963.903398202 588
"218" 333948.405746025 385236.246626096 16
"219" 333188.910714145 384083.051840003 483
"220" 332007.382285871 382381.465820924 728
"221" 334243.368523381 383934.637478247 138
"222" 333729.72521397 381931.785315027 420
"223" 335349.980263811 384074.678973774 45
"224" 333135.415565702 380371.587973732 534
"225" 336447.857792782 377691.840373845 646
"226" 327512.947527775 373879.45158174 228
"227" 333821.129834887 377412.593937819 679
"228" 330413.898212076 374248.847031867 438
"229" 328661.06331932 370107.615155118 128
"230" 328938.396254552 368955.359239883 352
"231" 329416.663305786 373951.409208734 444
"232" 330726.576333383 382516.195567868 29
"233" 323006.378187856 383527.697669364 244
"234" 327971.680981674 379461.909227943 651
"235" 330777.747251972 385686.962906588 386
"236" 333196.866372114 383522.050934089 183
"237" 328797.064891055 371140.612688837 281
"238" 330970.140249613 376017.42892779 694
"239" 329302.51212216 371683.694948557 42
"240" 331413.142588079 383114.094795714 288
"241" 333363.664084618 383150.411042741 700
"242" 333331.98291087 385197.820900534 213
"243" 329820.473596787 385982.948447379 264
"244" 327489.392090862 369165.40197327 257
"245" 332687.104178542 379791.974404422 309
"246" 334433.067649107 380158.405323334 655
"247" 334246.591702191 379663.197929085 105
"248" 332287.730292657 386636.247880227 510
"249" 329611.264625744 383391.093461031 230
"250" 328475.689546295 376482.472409765 445
"251" 332263.845098443 382852.172046531 619
"252" 329896.394196699 374994.82964804 143
