"" "" "ptsT"
"1" 332160.010454051 379121.647635958 19
"2" 330947.664526552 385403.2257245 79
"3" 326061.095056452 382231.352580215 394
"4" 336589.642086801 377739.00400263 604
"5" 327203.211467595 382294.645432051 338
"6" 330827.135868199 381629.026666545 654
"7" 333624.822942534 380678.089046907 251
"8" 327166.629561591 380324.843766555 105
"9" 328030.106798891 378408.235910382 328
"10" 332091.903261794 375296.407758481 44
"11" 326726.209349036 378605.331780877 523
"12" 324449.831638134 382574.395286627 706
"13" 330879.859657436 374608.088013565 629
"14" 327872.535878531 368870.84202082 592
"15" 336294.386781545 377603.066478413 408
"16" 329649.319364282 374135.249592932 4
"17" 332188.74106341 381928.800413604 497
"18" 328936.587602613 372938.64671065 129
"19" 333310.721372899 383420.270128788 627
"20" 331355.67088733 375681.200963308 413
"21" 330685.573305017 385906.768296964 296
"22" 328364.602991827 373465.057393872 398
"23" 328896.885814939 382223.043725064 526
"24" 330085.083140857 375878.068797409 160
"25" 333655.61987889 383243.903769788 33
"26" 327897.975871163 377003.446902004 669
"27" 327306.110702016 382601.399868071 375
"28" 336353.116026887 379815.712570666 121
"29" 326102.846354994 378164.993786366 698
"30" 332304.585610227 380165.270342763 657
"31" 329264.20229592 383551.267081973 229
"32" 328826.326136687 368837.376476749 26
"33" 332768.739903024 381391.841671808 291
"34" 327561.772161064 374338.425715886 44
"35" 334572.688221292 378262.338690536 450
"36" 331930.843545291 381440.28203625 679
"37" 332872.780148911 382873.803004548 212
"38" 328686.613963174 374491.295280864 240
"39" 328706.892774135 381190.958900027 430
"40" 327825.220378994 379989.985504179 664
"41" 332069.413768953 384966.089177722 455
"42" 330330.664921264 372429.664586431 99
"43" 333968.835725357 380259.752240515 605
"44" 329227.409338307 383275.769461469 415
"45" 335254.100356004 378645.347575944 232
"46" 330080.229389047 372020.651038495 55
"47" 324250.807319044 382544.763958321 518
"48" 325582.63239956 382200.437316514 308
"49" 328822.862945534 374589.979515061 710
"50" 331479.676394418 384519.898605148 119
"51" 330064.370129672 375421.532344378 240
"52" 331038.23881961 377740.665832652 270
"53" 335658.981779394 382163.746750149 164
"54" 332999.502715541 381602.639631341 147
"55" 335336.110315873 381215.763691139 478
"56" 334102.662154842 382002.558779531 677
"57" 334445.018885475 382290.605891914 436
"58" 328415.487407219 382225.533498139 415
"59" 329205.089893734 373280.856124483 724
"60" 334663.845999375 386105.15577185 261
"61" 329922.491232174 385233.874314668 269
"62" 334316.819515175 384242.626273813 229
"63" 327672.729718204 369480.421547597 279
"64" 329799.197680447 377848.156347473 423
"65" 331244.013927428 384393.897867897 19
"66" 334958.55927514 381107.452638584 578
"67" 328072.119770829 379305.115104119 333
"68" 335335.377909841 380715.733102592 417
"69" 329079.806656578 370953.676095534 424
"70" 333537.345632514 385339.561194571 66
"71" 326873.593781472 375755.844003183 191
"72" 328871.259841895 380043.391386231 196
"73" 327744.917881889 369338.155989995 286
"74" 328010.260365782 375360.787256803 546
"75" 335693.063719167 377169.450800145 580
"76" 334069.678924415 380045.806556434 537
"77" 334137.255691196 381796.53658362 415
"78" 331338.476809404 379960.960768322 483
"79" 330410.555875381 381780.961423086 398
"80" 332952.284277644 385075.746858364 477
"81" 334797.328633184 377929.797546066 159
"82" 327080.412060528 373457.560084605 117
"83" 328934.457645637 382937.535362176 642
"84" 329272.220686281 370995.003436166 156
"85" 336447.607451405 377136.307523676 615
"86" 330654.824902881 376473.323232124 33
"87" 328058.745963319 376497.850916003 390
"88" 331517.539297839 375310.504322547 628
"89" 334255.937873218 386274.656887965 663
"90" 334949.099658136 381142.117182594 637
"91" 327945.397567994 378967.910504789 639
"92" 336988.664238137 380113.474654624 39
"93" 331003.78261385 372360.089116317 66
"94" 333660.386459501 387305.215002085 570
"95" 332601.769038101 377151.334798004 434
"96" 333549.890597942 376916.785483881 25
"97" 329231.02750917 381008.355427237 73
"98" 330239.213438901 371658.358074015 406
"99" 326416.180342763 381684.579822405 253
"100" 327104.716372808 377503.677273224 227
"101" 335443.711960336 379788.025931363 337
"102" 326747.669015423 372711.573294282 76
"103" 332439.65935727 376932.083045579 367
"104" 326594.887383909 383191.98575314 250
"105" 326588.034287424 373834.055455109 241
"106" 328828.727739099 380614.095608277 442
"107" 333582.49169491 386603.835669889 162
"108" 328261.295525965 370677.87028066 281
"109" 331813.128797325 384525.406762227 414
"110" 331500.397956465 382687.439762445 561
"111" 330549.309189501 377681.267730691 11
"112" 326513.079217598 373554.898821402 197
"113" 332956.289025696 376663.92879581 639
"114" 332506.432387165 376417.278420415 342
"115" 330321.99695094 372402.190824296 676
"116" 330484.769294724 384351.371518389 137
"117" 333630.82330552 376951.848829019 494
"118" 332171.907638088 380951.755029044 271
"119" 326951.090395461 381867.986917344 99
"120" 331668.545641078 375979.69811772 432
"121" 329551.455238157 382276.887727484 378
