"" "" "ptsT"
"1" 326809.313754719 376133.864127135 576
"2" 331636.723342397 381623.134192727 322
"3" 327820.285820682 373937.468254646 552
"4" 329325.834584616 381553.389267327 188
"5" 329702.212501399 370609.057276651 259
"6" 331823.069577997 383672.749480871 21
"7" 331050.81043041 372797.18083791 432
"8" 327014.993599468 382598.413934283 601
"9" 334323.873800027 379965.752245338 245
"10" 328417.964226622 380474.288388023 724
"11" 325799.734081984 377902.062533104 409
"12" 331200.177901382 381925.848659577 621
"13" 330078.198873673 383331.234683099 424
"14" 336625.818562919 378489.060365516 413
"15" 332306.821172906 379744.218184914 175
"16" 329610.778610353 382599.420069733 627
"17" 326168.539858035 378590.820635251 564
"18" 327369.969873331 373239.700647988 195
"19" 331712.190025803 382595.374120891 184
"20" 328164.469913153 371086.260682559 703
"21" 336790.72203666 378831.668638576 651
"22" 333303.627910476 378274.879387205 389
"23" 332242.707236885 384403.295635373 324
"24" 331158.629630577 379724.459002351 255
"25" 329804.442211778 373042.022622144 688
"26" 327581.307488971 381993.139475408 328
"27" 329212.343398386 383575.48261185 685
"28" 328492.389843355 380568.672640166 553
"29" 329282.152538697 381636.064618228 191
"30" 329734.135261666 372048.070357919 254
"31" 328213.553734477 379434.454544443 354
"32" 331376.097361319 382064.479551693 567
"33" 327710.915249241 381548.515759777 367
"34" 334055.826142801 380081.492278921 688
"35" 334182.799829395 378510.355483241 550
"36" 333485.22902592 381952.307133522 695
"37" 331716.896417181 381797.757571586 519
"38" 330164.27420262 382748.925953776 556
"39" 334874.540532348 381571.75996411 144
"40" 326672.542690348 372954.236149994 11
"41" 327983.433253239 373202.614583168 206
"42" 330843.720203323 385200.360723184 131
"43" 329518.384445537 372990.291526067 3
"44" 330005.950367757 382058.102983761 216
"45" 331299.966270789 386201.107314439 548
"46" 325843.398196591 381932.720427364 275
"47" 335783.700153027 376176.51789547 296
"48" 337026.988099352 379308.334481926 394
"49" 328223.724963446 381110.067864076 63
"50" 330300.259821811 377680.558375502 75
"51" 332254.865798521 377229.120695566 292
"52" 326677.89301778 376602.351711698 354
"53" 334630.427837736 378725.247680361 263
"54" 330770.303003586 378969.52523485 183
"55" 332142.865637933 380272.348331815 123
"56" 328762.880160733 382758.327993722 668
"57" 331704.923999153 376565.128914424 198
"58" 334628.156106438 380605.111090566 135
"59" 330253.145024449 374331.156398322 341
"60" 330278.187291471 377102.523247071 251
"61" 335136.470191878 384052.163390969 213
"62" 326437.495749468 378880.364676395 11
"63" 330678.810565481 385934.665744238 522
"64" 330313.27588707 371431.352087596 366
"65" 327392.262672532 378206.91141166 168
"66" 329937.933777244 381371.269262976 291
"67" 329768.653485829 370593.712123389 635
"68" 328525.315522908 379720.540481274 30
"69" 336017.588555722 378092.533008969 456
"70" 334110.878265626 380768.900839121 702
"71" 334390.041592047 386642.017980846 6
"72" 330432.323784215 376124.591914866 628
"73" 330114.81105279 372409.862183095 402
"74" 327782.451327204 375147.710828237 56
"75" 326283.644811336 378158.923531309 393
"76" 327471.270358241 381632.946640083 123
"77" 337025.574051873 379681.528323423 254
"78" 328992.519937296 371319.929474539 279
"79" 326453.627378466 374488.56719244 123
"80" 334307.363879508 383908.036904445 184
"81" 328499.337859515 382272.301574839 108
"82" 326940.26892354 381896.496789257 633
"83" 332086.038971421 385978.298024448 539
"84" 330186.448870718 372790.397214402 691
"85" 332460.531839492 376796.415513771 132
"86" 328522.619869421 378601.204521028 570
"87" 332102.202379708 384408.538018884 35
"88" 335099.644506391 382904.832556827 61
"89" 333003.987913273 377468.204436843 297
"90" 329008.455052851 380843.101736429 656
"91" 328553.164849426 381845.854131781 8
"92" 326159.691823205 374963.11850269 131
"93" 326366.784858647 375647.352756068 635
"94" 335198.100114212 378483.564498492 387
"95" 326441.37538633 373379.971408915 30
"96" 334998.723774979 382993.788206538 603
"97" 330655.341915574 378858.74718381 102
"98" 333071.103861658 386102.415004558 527
"99" 332824.444284969 382294.324831428 241
"100" 332406.108281567 383256.14354333 690
"101" 328318.666642729 374734.592307909 143
"102" 328254.475626546 381129.879169882 197
"103" 324427.022105036 381814.928678506 659
"104" 328779.606752972 377173.41996072 566
"105" 330037.273357261 374222.78267989 662
"106" 328805.31704806 370566.729815994 113
"107" 334569.051707724 378232.14552793 356
"108" 332081.340518915 383520.197517743 50
"109" 330644.66744369 380297.900809683 36
"110" 331862.41420141 381080.699498267 389
"111" 330319.472807698 385012.218314547 362
"112" 329862.513520092 377927.88545923 340
"113" 335074.649634607 382158.723183256 485
"114" 329904.422800496 379662.627849274 509
"115" 329540.522040631 386223.677603634 730
"116" 330704.023887155 384222.738952897 277
"117" 331446.278992845 375132.339798821 497
"118" 329612.550808077 370690.436938394 13
"119" 328859.696733091 380249.32490157 713
"120" 327709.695369242 380785.969862606 166
"121" 326376.423975766 382345.27193816 692
"122" 331043.065596253 384594.122835685 380
"123" 328423.715961803 375816.865822587 629
"124" 333652.508660281 385163.490672849 313
"125" 330757.436790919 373803.761460418 435
"126" 330982.273226661 376434.812745401 339
