"V1" "V2"
"1" 332572.314117008 379902.510179955
"2" 332532.541616706 379935.606207171
"3" 332653.136692175 379964.932060207
"4" 332663.78176709 379856.858337691
"5" 332528.798033402 379968.354884777
"6" 332497.588090863 379958.099144175
"7" 332589.311092125 379974.527369689
"8" 332525.360807376 379950.111238757
"9" 332696.836965425 379947.615025936
"10" 332479.117061371 379866.929709693
"11" 332607.725402425 379985.656263696
"12" 332677.601712605 379891.588104425
"13" 332708.545535628 379921.407804336
"14" 332558.647299428 379958.626850044
"15" 332585.807366762 379948.461178989
"16" 332530.396728212 379858.203669093
"17" 332478.566993532 379918.604074475
"18" 332618.806720441 379950.199867896
"19" 332545.772386754 379864.111362857
"20" 332532.500125232 379901.47593437
"21" 332527.600137732 379902.025703599
"22" 332599.533558954 379851.334773772
"23" 332580.477129977 379873.772660772
"24" 332516.022423386 379810.5663998
"25" 332589.787400222 379980.537305705
"26" 332608.871015063 379870.67710379
"27" 332612.118288105 379797.38328287
"28" 332565.431894831 379881.908233082
"29" 332492.71474017 379894.326100645
"30" 332502.489755726 379852.68347304
"31" 332586.126846101 379940.012849305
"32" 332519.235054869 379929.389554268
"33" 332624.95889406 379904.78067494
"34" 332557.474990657 379829.627095538
"35" 332561.737994525 379959.786485003
"36" 332651.948250537 379927.21292633
"37" 332674.518258421 379905.189527524
"38" 332649.366098097 379833.65852581
"39" 332689.08931034 379935.833082547
"40" 332683.046435009 379883.79150272
"41" 332644.498464158 379974.451931524
"42" 332591.348322115 379802.600128639
"43" 332579.77742672 379979.865796304
"44" 332584.386889384 379954.888285692
"45" 332547.689441042 379963.158290961
"46" 332493.573231536 379916.866760536
"47" 332521.688615521 379880.195622303
"48" 332645.943438204 379856.413375625
"49" 332571.344545629 379947.531265709
"50" 332472.945044279 379939.586450746
"51" 332651.444673323 379901.356061654
"52" 332552.338167494 379890.790729472
"53" 332587.514968721 379824.271676704
"54" 332537.322236961 379904.768373468
"55" 332635.513692403 379863.749681516
"56" 332557.351257765 379833.273198316
"57" 332556.391473216 379867.928613603
"58" 332641.734722321 379918.481508974
"59" 332465.411586555 379932.641102314
"60" 332604.601024404 379910.484460281
"61" 332511.813456832 379813.73141256
"62" 332564.502431445 379830.315481635
"63" 332599.890228442 379949.136654025
"64" 332703.286342786 379943.547640546
"65" 332637.649262055 379931.696081949
"66" 332518.152833011 379980.491610968
"67" 332584.357852614 379958.650318402
"68" 332597.690590451 379818.540012538
"69" 332534.977198161 379969.773460695
"70" 332572.418973787 379824.093707193
"71" 332669.586226441 379873.027459387
"72" 332581.113388055 379812.432520692
"73" 332521.527826964 379874.476851678
"74" 332601.334084387 379890.075715976
"75" 332572.254634303 379958.539916844
"76" 332576.983248024 379921.633842719
"77" 332702.537782721 379903.157772103
"78" 332595.022432855 379838.746881004
"79" 332630.489377352 379977.125607174
"80" 332628.528964218 379835.274866434
"81" 332587.872992415 379894.376854174
"82" 332534.724849553 379973.700017784
"83" 332483.102354858 379968.149499216
"84" 332460.747772359 379970.592374595
"85" 332649.666926518 379896.181654688
"86" 332588.388013482 379896.758390599
"87" 332489.422834093 379829.715195831
"88" 332605.295956591 379837.228980964
"89" 332702.752158831 379936.560331969
"90" 332554.950104989 379841.48953826
"91" 332505.547203089 379802.823075216
"92" 332567.742573779 379839.139126882
"93" 332488.101305673 379955.18643443
"94" 332629.135823383 379849.582642793
"95" 332567.372525154 379832.53916234
"96" 332488.136389462 379885.85638511
"97" 332665.15531295 379849.01661965
"98" 332517.510358524 379835.18095147
"99" 332515.206012806 379893.150892818
"100" 332484.163174109 379889.393345883
"101" 332521.55094402 379964.172991393
"102" 332675.269227455 379881.754771467
"103" 332498.710971109 379898.489733866
"104" 332581.327750442 379969.808188716
"105" 332533.116367984 379957.610067843
"106" 332591.713438584 379871.547236104
"107" 332534.406050801 379956.178416895
