"V1" "V2"
"1" 333505.92289701 383832.22935352
"2" 333401.310847079 383767.752536445
"3" 333852.123519892 383954.083402125
"4" 333792.560326736 383820.969347569
"5" 333732.130598266 383888.469418516
"6" 333701.669297708 384033.704766218
"7" 333417.77186105 383931.711443203
"8" 333608.931048929 383782.687971087
"9" 333314.050338499 383919.027939026
"10" 333314.004710554 383839.555190558
"11" 333376.30041666 383728.334405351
"12" 333810.044564652 383784.663556621
"13" 333555.980852551 383813.823669697
"14" 333511.098828604 383815.477102073
"15" 333698.719609237 383786.41609234
"16" 333538.349705079 383769.47523947
"17" 333858.983361992 383966.589306001
"18" 333568.22475092 383786.275023176
"19" 333582.733147746 383942.64309195
"20" 333443.71589973 383699.759582609
"21" 333533.702828125 383943.617744632
"22" 333405.424293438 383713.002349931
"23" 333393.455543142 383950.561084108
"24" 333441.98868693 383782.922942227
"25" 333182.481570546 383789.524510032
"26" 333278.591198477 383628.629022586
"27" 333458.646677619 383982.724962677
"28" 333831.092090455 383817.185747124
"29" 333417.737845094 383868.61398371
"30" 333842.615785858 383798.242157972
"31" 333200.019293529 383857.933357982
"32" 333446.168163713 383725.955211406
"33" 333424.197310057 383909.783858721
"34" 333690.717985384 383883.122471756
"35" 333743.833201239 383876.71226436
"36" 333855.954673744 383923.025167602
"37" 333776.969753786 383904.329254272
"38" 333460.200103672 383829.268035522
"39" 333581.944222668 383779.785671154
"40" 333423.053879505 383883.373072442
"41" 333604.040817142 383885.882071496
"42" 333537.270543527 383980.669073328
"43" 333208.381624595 383889.377856242
"44" 333169.091115524 383781.325078114
"45" 333888.562370393 383851.587469498
"46" 333315.180565123 383639.460360335
"47" 333679.053904685 384003.433277125
"48" 333762.794782553 384061.732748595
"49" 333576.855453488 383714.411610076
"50" 333809.665936021 383847.810514053
"51" 333590.844758864 383776.011166765
"52" 333224.619273372 383647.716121085
"53" 333222.2512662 383737.621769834
"54" 333532.679663235 383814.575538964
"55" 333214.943406559 383871.384362013
"56" 333451.784336356 383685.054563443
"57" 333753.997623613 383854.527794174
"58" 333658.355594411 383941.468012995
"59" 333638.407396966 383964.452032888
"60" 333895.911090941 383827.583213339
"61" 333512.765743748 383820.866849718
"62" 333806.628754022 383902.404798748
"63" 333538.003235721 383728.154799694
"64" 333905.748688041 383861.052749497
"65" 333787.158155611 384065.14330532
"66" 333810.549270151 383879.624078518
"67" 333815.783509249 384002.877807686
"68" 333449.496512447 383960.728211655
"69" 333624.790614104 383896.617976182
"70" 333362.646934566 383877.635969682
"71" 333645.598165132 383936.706189417
"72" 333664.112439948 383818.409476925
"73" 333526.250751894 383996.962756788
"74" 333851.773099668 384076.440583311
"75" 333720.938743648 383815.147280645
"76" 333584.142021343 383964.514069283
"77" 333212.491057557 383883.847360318
"78" 333331.845008584 383882.345590471
"79" 333516.665948631 383707.987585774
"80" 333356.397607466 383878.992025748
"81" 333347.611665593 383902.52636091
"82" 333161.779912941 383846.209232875
"83" 333574.968611349 383936.174090091
"84" 333738.512510038 383815.525194204
"85" 333517.978899308 383911.16534717
"86" 333189.387518521 383817.71530667
"87" 333678.349428394 383778.951166277
"88" 333632.266773086 383778.046142494
"89" 333422.605627388 383805.793071352
"90" 333917.043103926 383846.395216437
"91" 333770.670172849 384054.539199764
"92" 333629.096458279 383832.426939141
"93" 333706.624716507 383981.506707237
"94" 333515.29809263 383743.956111668
"95" 333372.037041603 383927.569469168
"96" 333465.621442048 383773.224699799
"97" 333837.222971095 383834.973696074
"98" 333275.106126191 383759.095603419
"99" 333657.317933503 383775.020229003
"100" 333586.949978675 383816.986695311
"101" 333664.561646094 383885.671506115
"102" 333369.066408913 383681.696595402
"103" 333430.320301762 383766.297113874
"104" 333316.031019429 383801.237590406
"105" 333368.060376329 383891.378076921
"106" 333789.152951532 384050.3047601
"107" 333375.323673765 383919.001808423
"108" 333579.415086733 383945.139012805
"109" 333783.985694512 383958.73027916
"110" 333571.101395259 383754.127462888
"111" 333296.190847438 383849.853242263
"112" 333655.728646695 383784.246133388
"113" 333496.201079914 383958.474955428
"114" 333829.060785449 383813.007681637
"115" 333602.584239881 383806.401392637
"116" 333173.699162861 383872.772507493
"117" 333629.44782595 383829.972483231
"118" 333347.523999836 383915.217790388
"119" 333875.332344061 383988.828631308
"120" 333536.306114888 383721.792629483
"121" 333318.969830357 383793.51748428
"122" 333241.147115657 383770.953285004
"123" 333746.031173607 384018.459105642
"124" 333453.354027897 383872.717435595
"125" 333287.89771294 383926.752854376
"126" 333631.975326798 383880.288024864
"127" 333266.021926904 383852.659988484
"128" 333532.03879646 383773.057149766
"129" 333435.361629646 383872.697790014
"130" 333224.212336688 383844.47007565
"131" 333316.360552297 383805.090074333
"132" 333250.249958558 383733.657506107
"133" 333306.589242504 383882.385901664
"134" 333437.032780329 383946.38029642
"135" 333692.70396339 383813.227952802
"136" 333808.479002606 383815.659056991
"137" 333283.088093345 383799.034490662
"138" 333722.861347994 383991.231329897
"139" 333376.993041449 383779.657898817
"140" 333822.215469717 383934.224725155
"141" 333788.445689761 383864.376480602
"142" 333231.57348942 383827.009257969
"143" 333358.305678861 383851.824054201
"144" 333597.248005205 383910.921621795
"145" 333622.144014261 383896.974906946
"146" 333611.520396039 383799.726583724
"147" 333218.115890695 383843.982383137
"148" 333434.224240122 383882.627242613
"149" 333498.14130583 383840.180552867
"150" 333395.516923842 383657.182550556
"151" 333683.226269397 383855.680263354
"152" 333282.603913008 383660.485369428
"153" 333437.747062024 383939.65569552
"154" 333830.14770137 384065.521858451
"155" 333218.68389544 383704.297632934
"156" 333420.653533698 383785.845655714
"157" 333653.564056397 383973.237959672
"158" 333371.642163939 383803.983580069
"159" 333293.104761835 383671.11609131
"160" 333389.196585544 383717.258693979
"161" 333435.935892809 383852.259518013
"162" 333283.555653312 383840.095059139
"163" 333706.091996039 383871.062969655
"164" 333751.406490029 383791.2961716
"165" 333201.272368166 383713.905978316
"166" 333652.107617542 383839.780805255
"167" 333216.990818353 383697.177990001
"168" 333658.040025878 383988.707895766
"169" 333449.022481059 383964.603654584
"170" 333537.899475609 383732.32863422
"171" 333433.696771753 383841.777456871
"172" 333848.320511552 383917.064792813
"173" 333617.158305121 383918.910261492
"174" 333635.190959281 383758.045754013
"175" 333741.094823512 383873.69033382
"176" 333703.864273239 383958.131627916
"177" 333413.519977494 383873.555457365
"178" 333435.245575207 383908.128430821
"179" 333601.67492646 383872.502789748
"180" 333727.443499959 383808.436347659
"181" 333841.03567916 383816.080834381
"182" 333211.445860037 383839.861327003
"183" 333267.190845289 383844.649792356
"184" 333421.657951856 383913.716586775
"185" 333293.417048308 383664.515212934
"186" 333307.960015627 383893.36181506
"187" 333791.481228262 384008.943708605
"188" 333573.903603184 383861.475362876
"189" 333339.356896313 383774.956227505
"190" 333469.534675887 383843.101355158
"191" 333529.33636414 383746.396557262
"192" 333266.959482375 383763.338018472
"193" 333612.579127869 383783.935039537
"194" 333355.673438458 383922.176924133
"195" 333175.654892394 383856.023568193
"196" 333866.961899541 383923.698472357
"197" 333725.886134375 384061.021777575
"198" 333868.852629834 383817.596538891
"199" 333855.175043596 383957.988663403
"200" 333666.715878646 383770.87886539
"201" 333291.995686762 383732.106755738
"202" 333831.265143122 384027.536973358
"203" 333603.576015047 383731.996870131
"204" 333579.26584348 383889.099947257
"205" 333766.49766187 384059.534044302
"206" 333572.702298262 383736.598432067
"207" 333423.865562335 383904.133225069
"208" 333689.63221492 383922.819388658
"209" 333760.635715862 383812.514580699
"210" 333815.384893537 383901.628520251
"211" 333753.426984957 383784.118683786
"212" 333206.51518841 383730.889406272
"213" 333784.181348241 383983.940158952
"214" 333507.633816897 383759.385238699
"215" 333342.204307642 383883.818025841
"216" 333884.296350272 383909.079678455
"217" 333258.857576832 383661.689314952
"218" 333486.75562802 383716.870522977
"219" 333868.720996815 383993.856137625
"220" 333523.548223952 383823.361981547
"221" 333362.395917878 383918.728830007
"222" 333488.163544845 383699.581787973
"223" 333361.220845656 383810.019704976
"224" 333498.250493012 383834.61358538
"225" 333466.572254286 383916.277093174
"226" 333611.604702582 383976.766296305
"227" 333665.189097584 384008.449834952
"228" 333439.718385677 383755.096006148
"229" 333245.313933542 383765.536786733
"230" 333468.039672341 383887.882930937
"231" 333849.24749664 384006.781192123
"232" 333387.930102571 383709.156052812
"233" 333420.307622351 383771.726633546
"234" 333860.261182521 383869.580659152
"235" 333896.506226651 383910.608994546
"236" 333194.334890964 383891.681030891
"237" 333545.806434625 383740.400627757
"238" 333288.528120861 383660.510279882
"239" 333241.098517934 383616.822815148
"240" 333292.734449239 383723.962070669
"241" 333783.88533073 383864.756144337
"242" 333475.616669194 383833.862202183
"243" 333683.583360148 384050.346056735
"244" 333791.830004623 383812.20439502
"245" 333245.610713107 383800.10256191
"246" 333510.239721847 383974.309862337
"247" 333343.978994283 383945.124291892
"248" 333713.42364352 383861.319687435
"249" 333389.55980746 383857.694114469
"250" 333531.612833125 383717.590076453
"251" 333462.141127659 383827.366132052
"252" 333814.73485616 384053.398875163
"253" 333469.991561439 383833.447098251
"254" 333414.323066015 383694.744380388
"255" 333605.386323112 383801.209881175
"256" 333591.56535529 383916.046550569
"257" 333717.875625141 383815.471695267
"258" 333571.590639741 384012.032593962
"259" 333775.766579566 383977.737681143
"260" 333697.577466204 383760.007544273
"261" 333805.22243974 384026.422307056
"262" 333370.841019678 383809.093390237
"263" 333655.30524889 383821.24903056
"264" 333199.157229976 383830.963760503
"265" 333278.930165412 383907.098594962
"266" 333665.1478924 383981.78144011
"267" 333391.104267685 383800.212026804
"268" 333453.874008471 383757.930669354
"269" 333735.908188981 384050.014560668
"270" 333563.994843499 383792.117524129
"271" 333331.318798297 383688.656847848
"272" 333732.027343874 383883.808519829
"273" 333636.809726657 383941.835510519
"274" 333697.348377383 383775.445956492
"275" 333295.564696266 383824.523589237
"276" 333617.572848077 383876.458727704
"277" 333329.711141396 383915.071123206
"278" 333418.959704613 383890.71140155
"279" 333279.132171536 383755.358342268
"280" 333439.699082032 383888.421915407
"281" 333726.233945737 383799.236181157
"282" 333748.818584568 383791.097373117
"283" 333599.252113791 383926.105476171
"284" 333562.817406681 383918.026887027
"285" 333823.890987946 384072.382402223
"286" 333686.833512113 383923.459894443
"287" 333846.43584441 383923.459543945
"288" 333459.546829579 383805.186832348
"289" 333229.698999201 383655.028454468
"290" 333695.951740885 383761.301839946
"291" 333624.496244112 383991.072295459
"292" 333525.352922295 383964.67046365
"293" 333903.528905003 383894.429472651
"294" 333760.272875521 383852.612027182
"295" 333482.279641534 383728.45810983
"296" 333550.469896479 383775.082553431
"297" 333352.197815048 383760.793744985
"298" 333561.965237755 383964.139916926
"299" 333864.076956901 384014.692408913
"300" 333461.658448392 383738.692643215
"301" 333796.431560793 384039.12939604
"302" 333469.139874464 383971.410892944
"303" 333827.012311937 384056.221122877
"304" 333663.724330627 383955.377315026
"305" 333434.490044082 383958.731393003
"306" 333365.373755885 383664.081638687
"307" 333269.629752861 383739.831111564
"308" 333578.839349194 383978.353279251
"309" 333322.042847331 383645.154889861
"310" 333847.810784875 383872.787524998
"311" 333410.724781448 383924.039645869
"312" 333549.370137728 383864.21175283
"313" 333521.761448673 383855.134548746
"314" 333678.255450465 383975.157982264
"315" 333738.780658299 383825.248461605
"316" 333391.702843788 383917.043173917
"317" 333655.405648508 383872.429102131
"318" 333518.360415259 383733.863562326
"319" 333541.522942492 383797.819874153
"320" 333267.13486819 383855.929076964
"321" 333821.198850477 384072.380107329
"322" 333199.616871573 383823.63282077
"323" 333651.569227017 383974.280193557
"324" 333647.57121986 383861.133035614
"325" 333551.378430295 383736.254014888
"326" 333697.04944531 384032.200964409
"327" 333604.027166001 383844.144009292
"328" 333350.876421448 383756.244304055
"329" 333572.438890528 383930.975317075
"330" 333358.956887109 383698.89958462
"331" 333331.452866486 383892.382514406
"332" 333651.560801829 384006.550568661
"333" 333329.782125534 383756.790461008
"334" 333469.923990086 383779.858699881
"335" 333400.486262182 383897.578953545
"336" 333348.170447994 383850.866534968
"337" 333642.715042973 384028.701691109
"338" 333326.384574017 383772.997010339
"339" 333200.34586375 383752.057191326
"340" 333264.033275678 383697.443762157
"341" 333385.910072042 383793.962331604
"342" 333756.863534848 384066.608052755
"343" 333460.742361691 383847.084697423
"344" 333438.832962483 383845.656611954
"345" 333536.332084855 383963.137163219
"346" 333641.487095619 383970.415895305
"347" 333371.957140088 383733.128246508
"348" 333519.9589714 383965.568864411
"349" 333531.057218878 383798.397246242
"350" 333259.131358219 383624.205432501
"351" 333579.750449821 383748.54274968
"352" 333477.026946776 383922.916323309
"353" 333377.483667975 383893.172375334
"354" 333904.775568922 383870.088242479
"355" 333595.021921149 383929.951029378
"356" 333464.137773315 383844.831133498
"357" 333487.813255347 383791.941593495
"358" 333202.740458869 383755.097146018
"359" 333505.126275339 383758.776716253
"360" 333405.507083918 383726.292453789
"361" 333442.431971438 383958.926737752
"362" 333462.651541427 383962.385425591
"363" 333491.389120223 383704.04327336
"364" 333784.281491342 383907.16007299
"365" 333851.140503038 383846.069936328
"366" 333641.652774762 383773.651409376
"367" 333217.040471213 383684.306480941
"368" 333585.827455043 383906.926790139
"369" 333640.389200499 383996.732717836
"370" 333830.784917857 383821.917493123
"371" 333626.973636294 383871.7490736
"372" 333621.638421285 383875.083515712
"373" 333798.549745002 383911.910212147
"374" 333464.634431544 383883.298190819
"375" 333638.837003458 383927.353695134
"376" 333812.091960722 383802.980699929
"377" 333885.08152487 383893.454692611
"378" 333663.730498725 383819.730862385
"379" 333615.918595671 383729.303936598
"380" 333539.936669343 383856.840634931
"381" 333589.06230981 383953.809713805
"382" 333330.844350596 383772.777196325
"383" 333923.207450191 383819.611657235
"384" 333514.541847538 383716.382393441
"385" 333408.239294095 383928.416210239
"386" 333303.500050729 383841.235230469
"387" 333538.585306092 383787.803762045
"388" 333383.77794434 383769.452354154
"389" 333735.420206788 383863.973288625
"390" 333534.05613969 383699.657715307
"391" 333789.726421743 383948.111741881
"392" 333774.886520182 384040.343013803
"393" 333167.635342186 383830.2734234
"394" 333634.466531379 383759.001611562
"395" 333370.625227665 383765.352127544
"396" 333849.435143142 383918.147918236
"397" 333502.115132601 383876.911433468
"398" 333302.843390727 383914.612828446
"399" 333455.170698596 383951.404571216
"400" 333410.738647968 383933.882809583
"401" 333270.322793232 383818.44525212
"402" 333664.516903249 383815.87139684
"403" 333439.93372024 383940.882337461
"404" 333783.422149095 383938.757029629
"405" 333493.584066683 383903.533610822
"406" 333176.947831674 383799.599472013
"407" 333804.73330697 384076.107153374
"408" 333678.10189214 383992.581963193
"409" 333673.838795174 383927.339238194
"410" 333735.620527728 384012.337914545
"411" 333422.532766822 383672.133298256
"412" 333258.85453063 383878.890082331
"413" 333726.974210745 383831.273284169
"414" 333424.036885206 383716.489913939
"415" 333170.390050673 383791.873494179
"416" 333631.613854606 383920.142885842
"417" 333342.509665244 383849.510985909
"418" 333495.156351364 383970.498996046
"419" 333446.13246367 383889.341289362
"420" 333541.716762028 383772.574250515
"421" 333187.376395862 383863.625264209
"422" 333869.122398373 383899.521194929
"423" 333238.686920138 383731.90514529
"424" 333479.032347635 383978.041697827
"425" 333821.140320281 383853.576252608
"426" 333389.1036761 383698.642949007
"427" 333621.532050481 383992.039647258
"428" 333314.851728123 383745.385958764
"429" 333537.757803342 383939.872732619
"430" 333576.044102868 383959.130202831
"431" 333412.109377758 383837.384480754
"432" 333689.575239547 383914.399828551
"433" 333510.318549577 383765.927233311
"434" 333304.543134502 383710.923709219
"435" 333475.374462377 383980.499967108
"436" 333887.614837472 383938.410198063
"437" 333430.331249698 383734.405820076
"438" 333822.290467251 383983.204948862
"439" 333329.780537252 383863.62314283
"440" 333267.629994817 383657.090019917
"441" 333903.089042056 383836.069702238
"442" 333363.557104201 383850.943154274
"443" 333369.45889218 383702.38767345
"444" 333880.92029367 383804.429792253
"445" 333610.515135198 383987.883936828
"446" 333234.21906722 383617.885341705
"447" 333334.783126386 383674.879098557
"448" 333589.043231416 383749.270441416
"449" 333272.954095695 383901.364984456
"450" 333719.515884141 383964.540724939
"451" 333346.361047518 383832.89515415
"452" 333384.304182051 383770.573529075
"453" 333539.903808899 383809.621855836
"454" 333339.591898727 383712.085134025
"455" 333657.920069207 384007.451758252
"456" 333306.12545514 383927.509502445
"457" 333834.526571027 384082.505858655
"458" 333821.871361481 384013.933080865
"459" 333221.54177257 383793.600806773
"460" 333852.565975064 383855.255427726
"461" 333293.03158076 383701.736033283
"462" 333766.590257388 383840.959957737
"463" 333757.655644168 384042.949153758
"464" 333831.499905841 383930.06508325
"465" 333415.055353597 383870.836193804
"466" 333288.703058367 383740.326522203
"467" 333333.459538592 383712.386868424
"468" 333201.444841249 383896.083380571
"469" 333381.092688205 383749.566436094
"470" 333576.85538072 383746.658696386
"471" 333852.096119246 383971.905190781
"472" 333826.607300498 383966.807380019
"473" 333335.571685613 383932.499912549
"474" 333423.875962681 383707.98502552
"475" 333594.32360546 384022.856442392
"476" 333288.885576914 383786.797639278
"477" 333886.580226971 383874.422481739
"478" 333615.442977281 384030.053597766
"479" 333636.55406287 383760.22656984
"480" 333284.465214109 383813.862011392
"481" 333555.384686387 383965.233375444
"482" 333345.774302074 383806.503431718
"483" 333431.613649677 383960.358194941
"484" 333462.281607298 383696.958933432
"485" 333492.42573605 383723.940394861
"486" 333259.948603051 383845.886886885
"487" 333759.714548744 384000.344029355
"488" 333257.712109324 383653.90980105
"489" 333348.441187749 383775.366192768
"490" 333270.5884416 383886.510512634
"491" 333699.413936395 383902.328798655
"492" 333892.190063491 383817.004465208
"493" 333792.872525815 384065.927898484
"494" 333481.647480964 383906.223766052
"495" 333322.439275247 383905.842948335
"496" 333257.242491739 383864.71312922
"497" 333823.874936009 383794.665009704
"498" 333880.802750594 383965.219233027
"499" 333367.19757833 383781.719554955
"500" 333357.731084402 383786.576449415
"501" 333900.339705972 383879.258614576
"502" 333284.04162122 383919.890708493
"503" 333803.531920321 383825.677547743
"504" 333516.763201853 383910.913598863
"505" 333531.716376395 383869.562008614
"506" 333614.216947677 383782.937476439
"507" 333869.697312426 383904.246105293
"508" 333215.366642189 383802.636263895
"509" 333666.420709669 384010.746475533
"510" 333613.542745821 383994.569698743
"511" 333660.588960391 383935.768023337
"512" 333380.96448918 383722.004377302
"513" 333540.48118573 383969.138557716
"514" 333201.26463391 383719.785778494
"515" 333446.54229974 383694.854085656
"516" 333883.862356488 383912.848524904
"517" 333288.004116836 383871.599294621
"518" 333757.621976694 383955.366556012
"519" 333439.555294006 383933.567655972
"520" 333498.78178463 383903.018829795
"521" 333220.059769823 383703.780074761
