"V1" "V2"
"1" 328051.383349436 377322.048719714
"2" 328324.655608553 377381.425791685
"3" 327786.103457633 377183.567799698
"4" 328270.659132632 377351.739692929
"5" 328187.117654558 376929.346449322
"6" 327957.035239502 377026.309497931
"7" 328231.7221605 377198.940072196
"8" 327976.109752881 376959.543941651
"9" 327777.102829454 376940.646353543
"10" 328147.877772752 377060.576474581
"11" 327911.398533647 377031.255878702
"12" 328257.082616181 377173.687615877
"13" 327976.109721514 377260.856215273
"14" 328128.845860989 377285.675509593
"15" 327779.109242018 377233.084249247
"16" 327876.485466247 376872.618525818
"17" 327859.542124938 376790.448733282
"18" 327895.080247122 377186.87570638
"19" 328261.050107723 377169.343436477
"20" 328181.930116798 377438.135255325
"21" 327915.086997683 377017.77111029
"22" 327978.728128456 377133.568643773
"23" 328049.677465174 376822.894295861
"24" 327965.917658263 376886.940458787
"25" 328187.780016767 377168.936919386
"26" 327970.093397993 377151.533895079
"27" 327792.331378452 376835.647966162
"28" 328089.015482747 377260.059090525
"29" 328075.004807059 376973.011081211
"30" 327779.014198269 377227.700435692
"31" 327810.374044764 376874.605173433
"32" 327869.519559357 377141.968054849
"33" 328139.676265755 377354.13849225
"34" 328288.957430404 377532.286861965
"35" 327807.892056706 376956.012947119
"36" 328121.966653063 377324.749299113
"37" 328307.64018355 377451.113471345
"38" 327985.297530376 376897.299209816
"39" 327973.1416964 376918.900894119
"40" 327776.772310143 377039.192152466
"41" 328250.083107575 377455.936613361
"42" 328231.478491886 377392.510054071
"43" 328226.472107912 377359.199151433
"44" 328082.012874619 377037.908810715
"45" 327795.155724849 377038.561629206
"46" 328027.328083922 376823.504119732
"47" 328114.160028784 377201.876003457
"48" 328110.963315478 377181.764443539
"49" 327824.439677982 376874.398623371
"50" 327855.274759607 377138.994174676
"51" 328030.854141837 377271.189956682
"52" 328164.807448069 376963.15356466
"53" 327962.032601514 377176.498886782
"54" 328108.162483545 377356.687418275
"55" 328230.851878036 377263.949795344
"56" 327938.581691435 376989.384463321
"57" 328187.500186314 377266.221048483
"58" 327799.401427145 376948.681768966
"59" 327824.814538527 376891.151528246
"60" 327850.973567435 377002.739841435
"61" 328058.892189388 377311.491881294
"62" 328110.246401564 376815.354357846
"63" 328139.80073365 377132.287435731
"64" 328075.378354074 377089.431653801
"65" 327906.700513077 376985.781888488
"66" 327805.760926509 377173.013379905
"67" 328120.668187833 376997.982879545
"68" 328004.804487539 377053.242590452
"69" 327882.758842817 377068.137481032
"70" 328038.968388108 377036.151417075
"71" 327874.780846287 377241.3328589
"72" 328032.739118039 377140.586907226
"73" 327971.748025781 376801.748925413
"74" 327979.756005218 376827.214538571
"75" 328050.765237209 377093.295861405
"76" 328236.642149429 377264.721688931
"77" 328226.738442417 377088.99693952
"78" 327936.902152508 377109.932741529
"79" 328206.14141094 377273.299287051
"80" 328019.041599118 377008.477906399
"81" 327855.992781737 376839.725451565
"82" 327799.193043282 376959.985344782
"83" 327988.347134059 377192.761655719
"84" 327967.377722916 376969.255741748
"85" 327859.237690567 376924.63124722
"86" 328001.190646908 377223.024565402
"87" 328031.897586747 377285.435759444
"88" 327865.81183197 376858.765520509
"89" 328152.275817628 376846.054020546
"90" 327947.49716786 377058.044046334
"91" 327955.349384917 377004.23424352
"92" 327919.388601984 377147.199910482
"93" 327868.330687409 376918.995539341
"94" 328064.286679065 377138.517519076
"95" 327762.971048339 377249.11871431
"96" 328139.701591725 377082.174310618
"97" 327800.467925312 377067.372685911
"98" 328206.033373723 377006.931857263
"99" 327767.343243905 376981.002407397
"100" 328236.867734498 377393.232710075
"101" 327856.713821593 377267.4049358
"102" 327913.615177149 377209.855506095
"103" 327802.506915573 376817.841276564
"104" 328095.001124124 377010.253785889
"105" 327793.806406718 376814.514269886
"106" 327942.549091577 377236.69141362
"107" 327797.147621648 377004.563817714
"108" 328019.542469514 377252.644602747
"109" 327855.957077953 377174.107786799
"110" 327789.107118694 376820.197310658
"111" 328333.461343714 377432.098783312
"112" 328276.288525904 377343.963344891
"113" 327962.99983919 377272.540932317
"114" 327887.513103531 377086.917740009
"115" 327970.407426293 376832.083509621
"116" 328115.842039284 377166.908863832
"117" 328033.745433673 376841.828810801
"118" 328171.626685529 377424.227797717
"119" 328039.977966405 377163.86422764
"120" 328202.978041058 377436.525850567
"121" 328003.373010467 377174.653255777
"122" 328194.947315885 377415.579094908
"123" 328294.749643876 377415.215260223
"124" 327998.627873922 377182.025572655
"125" 328284.671504262 377286.205185423
"126" 327858.319083957 376978.705247818
"127" 327913.803718188 377119.398123381
"128" 327996.887649683 376967.215230179
"129" 327975.849020538 377190.951530694
"130" 328008.932363129 376893.260568088
"131" 328179.732475352 377405.028490104
"132" 328215.174204088 377515.621573019
"133" 327921.303074672 377151.797834117
"134" 328078.506415192 377353.974531677
"135" 328212.337230126 377279.773487795
"136" 328286.450420446 377479.125906546
"137" 327930.955461219 377045.333596681
"138" 327934.096239202 376992.72030714
"139" 328083.895780422 377025.816258739
"140" 328174.238568497 377094.591604768
"141" 327995.935975954 377266.912218585
"142" 328099.135396717 376976.627383161
"143" 328251.651219051 377179.332255869
"144" 328245.165165482 377282.077926812
"145" 328059.043773897 376952.228574968
"146" 327941.509434021 376970.634818665
"147" 327958.413680711 376926.494454356
"148" 327951.142948934 377149.316441207
"149" 328277.683605056 377461.696268365
"150" 328177.493380128 377301.892501656
"151" 328200.018015688 377266.687502177
"152" 328245.708760263 377314.442378162
"153" 327965.590346382 377064.682099779
"154" 327943.148154172 377177.080861385
"155" 328162.967156039 377330.331281196
"156" 327974.715676436 376843.432453815
"157" 327804.906372032 377137.533580465
"158" 328006.844117906 377259.686858602
"159" 327940.571717745 376903.808370447
"160" 328215.544304738 377315.627423848
"161" 328302.756731518 377292.053273719
"162" 327959.04337052 377217.857188799
"163" 327808.531513191 376825.447914999
"164" 328119.155877806 377152.51649304
"165" 327771.67106402 377005.614817193
"166" 328080.34985657 376810.692636629
"167" 327869.814775908 377189.060288831
"168" 327891.1469051 376829.322370688
"169" 328267.55592247 377433.496757005
"170" 327851.937526839 376981.640450892
"171" 328248.865109096 377434.026261398
"172" 328053.839295177 376978.487587998
"173" 328292.342169062 377258.174034417
"174" 328098.806871263 376974.315149646
"175" 327855.193322867 377254.701257256
"176" 328036.945049592 377016.255159856
"177" 328177.383665729 377149.96314592
"178" 327881.796511818 377043.493635064
"179" 328164.094488702 377193.474367439
"180" 328082.587507392 377260.081922875
"181" 328170.649373057 377200.849539483
"182" 328061.378737429 377005.582415962
"183" 328168.529176584 377323.61592235
"184" 328156.146440258 377049.218207165
"185" 327764.950193305 377215.104298662
"186" 327780.100196919 377177.304069447
"187" 328199.177239615 377000.526414932
"188" 328017.892847007 376800.474524188
"189" 328115.208051237 377292.151208963
"190" 328128.138742867 377376.447004075
"191" 327788.334444753 377197.579692014
"192" 327794.987530312 377274.925309238
"193" 328069.927538106 377047.477646887
"194" 327780.805667726 376911.692481353
"195" 328166.628071371 376909.441491065
"196" 328133.259437243 377369.938709229
"197" 327839.574372492 377083.441591502
"198" 328268.090113776 377498.152394945
"199" 327880.8584496 376904.474655254
"200" 328276.18955057 377270.214796697
"201" 327914.354508266 377077.752009761
"202" 328059.769623025 376861.91668941
"203" 328319.568789645 377477.256434573
"204" 328093.759929958 377262.147459581
"205" 328027.396505282 376998.119934595
"206" 328169.888875681 376839.001500715
"207" 328013.525271607 377255.046131974
"208" 327809.582563126 377120.722848019
"209" 328023.766844512 377023.899173814
"210" 328178.181437211 376952.676034669
"211" 327793.402494384 377041.682506655
"212" 328062.283698608 377275.829683479
"213" 327881.150792955 376983.195403164
"214" 327971.244308603 377194.308647478
"215" 327932.094986955 377167.528401846
"216" 328069.286850938 377060.254838278
"217" 327759.290987471 377263.49629272
"218" 327872.046999565 376830.760428684
"219" 327812.450687192 377020.498561747
"220" 328107.196323468 377356.834031362
"221" 327829.377688924 376981.792427696
"222" 328182.820910557 377412.981241643
"223" 328003.621407908 376944.761385531
"224" 327809.54430117 377090.971725822
"225" 327873.72687753 376944.434963012
"226" 327833.956714839 377159.263005944
"227" 328236.136019811 377532.115116991
"228" 328223.54217636 377337.770035824
"229" 327802.581700318 377055.446811327
"230" 327992.053811163 376913.752905982
"231" 328036.52976334 376997.645567875
"232" 328061.174495568 376962.750007241
"233" 328068.361210521 377124.298862073
"234" 327981.202312028 377247.941303649
"235" 327975.557325994 377135.579348289
"236" 328278.718467448 377477.585866495
"237" 328019.162115918 377121.098914
"238" 328038.063045117 377179.01114902
"239" 327978.253577881 376949.992900347
"240" 328217.562503649 377165.488276151
"241" 328286.466561612 377261.421738649
"242" 328276.845979984 377475.382963086
"243" 328022.982174108 376799.277294132
"244" 328120.512052796 377073.841874786
"245" 328231.900307365 377476.487719394
"246" 328258.995030926 377473.495442548
"247" 328193.216414525 377031.519745577
"248" 328179.45801038 377065.127691807
"249" 327964.449307506 376997.23524533
"250" 328278.180929582 377415.998696928
"251" 328196.1961607 377067.341043341
"252" 328051.524596803 376895.009107574
"253" 328008.874484376 377017.373882769
"254" 327867.248063233 377116.637903141
"255" 327900.996203437 377232.880639975
"256" 328175.947529468 377166.384199871
"257" 327843.807830536 377230.686955281
"258" 328130.787728096 377412.972517048
"259" 328209.004088031 377073.895254528
"260" 327898.604469067 377061.663275614
"261" 327922.33364498 376992.083895194
"262" 328004.902768136 376983.950925727
