"V1" "V2"
"1" 335142.635546016 382643.116194042
"2" 335205.62871337 382720.965093882
"3" 335293.482521638 382924.325945563
"4" 335020.567428166 382650.77401537
"5" 334951.095483115 382650.864934734
"6" 335053.76624949 382904.598623817
"7" 335050.654782948 383031.85765763
"8" 334987.820334969 382771.805332885
"9" 335254.642081711 383057.135647341
"10" 335309.582512078 382603.767857909
"11" 335458.479656189 382631.822855545
"12" 335360.39417704 382811.940842492
"13" 335386.789391871 382668.058048469
"14" 334826.704933324 382616.985923454
"15" 334923.163125347 382738.360315456
"16" 335395.960908693 382999.451770433
"17" 334927.17842702 382853.427142472
"18" 335237.664989368 382529.049629151
"19" 335088.508545877 382623.180391837
"20" 335434.289037307 382780.303231112
"21" 335395.39342997 382828.349611629
"22" 335418.302330733 382749.87982532
"23" 335235.354938707 383018.411889292
"24" 335056.041975897 382600.46399136
"25" 335355.742230306 382841.715686938
"26" 334826.547297726 382648.671888771
"27" 334935.012421009 382828.374741827
"28" 335394.442123032 382525.950166678
"29" 335151.547824505 382834.931874968
"30" 334975.640743508 382749.79428772
"31" 335292.499585979 382812.269764951
"32" 335093.847378821 382920.868428608
"33" 335374.204298939 382693.708344986
"34" 335209.568799389 382636.513891118
"35" 334993.856407944 382876.172696255
"36" 335324.936606742 382838.154131736
"37" 335426.356715644 382738.678500122
"38" 334909.942515976 382727.974871062
"39" 335131.689615936 382688.649996958
"40" 335256.911063887 383013.940791989
"41" 335081.415100953 382580.436959861
"42" 335215.881452118 383025.984458188
"43" 335224.67003629 382920.23692857
"44" 335211.257232212 383028.630583176
"45" 335149.538062659 382771.72873067
"46" 335160.96493981 382877.975554068
"47" 334995.528526007 382888.738264286
"48" 334864.572639207 382729.430321767
"49" 335167.29789217 382613.641583923
"50" 334948.162472088 382983.725296736
"51" 335376.492085357 382711.226871793
"52" 335031.242394594 382592.185718273
"53" 335274.300400458 382563.592484747
"54" 334990.110668476 382956.05607826
"55" 335404.796253718 382985.665375748
"56" 334980.604242518 382724.557230738
"57" 335158.056219503 383023.821267603
"58" 335430.101311598 382675.439255943
"59" 335267.518146769 382913.140434859
"60" 335105.851574778 382780.674271908
"61" 335438.17338604 382701.171426266
"62" 335333.538645041 382624.869026143
"63" 335404.343981412 382751.888204097
"64" 334954.784362405 382969.133219027
"65" 335301.846778333 382538.566712758
"66" 335010.73884276 382558.026749011
"67" 334899.880557723 382641.971391615
"68" 335139.618344211 382986.387122986
"69" 334899.16267224 382907.268740832
"70" 335154.06998195 382532.691264377
"71" 335394.551512534 382977.179757868
"72" 335233.079180222 383000.442770689
"73" 334960.308724711 382721.437799206
"74" 335136.015496909 382704.125028871
"75" 335018.922880798 383052.765044539
"76" 335033.103411843 382882.517986724
"77" 335097.806384627 382917.270852676
"78" 335206.375045799 382916.723930958
"79" 334980.79472891 382731.42547733
"80" 335438.644881565 382564.612919722
"81" 335323.306598553 382974.31953167
"82" 335215.931430424 382913.416545286
"83" 335193.824514924 382981.221909922
"84" 335073.41668802 382631.228956211
"85" 335282.624487179 382772.202176738
"86" 335172.024634926 382867.802810217
"87" 335275.710692181 382981.98532799
"88" 335087.217446914 383052.074716239
"89" 335216.491851828 382571.275693899
"90" 334931.161840729 382687.310835775
"91" 335273.1496541 382652.407066915
"92" 335295.346635721 382796.330818707
"93" 335328.85233281 382637.948388306
"94" 335110.676898067 383057.225246164
"95" 335080.006019027 382709.464083969
"96" 335373.137113748 382575.133045363
"97" 334944.108335605 382665.56904168
"98" 335013.347934959 382876.587301402
"99" 334969.619301691 383007.403793164
"100" 335025.300614668 383046.606044075
"101" 334887.117810082 382637.714566344
"102" 335402.200039353 382653.125077745
"103" 334891.420051386 382952.384066702
"104" 334892.926196523 382597.08910843
"105" 335260.58653131 382941.666953047
"106" 335358.070777685 382690.560902076
"107" 335324.389332071 382699.016900921
"108" 335010.955587594 382921.878438085
"109" 335391.89368685 382673.046286257
"110" 335429.730748282 382717.195966866
"111" 334880.386067914 382563.75083571
"112" 335231.887198771 382564.49269
"113" 335023.133807231 382659.793110158
"114" 335220.039194738 382938.672741971
"115" 335453.322455297 382633.142102479
"116" 335179.356167014 382605.645951213
"117" 335072.099131272 382614.187806352
"118" 335124.064632552 382730.345808876
"119" 335397.790304258 382733.159035757
"120" 335252.543527534 382549.347453581
"121" 335429.773842262 382602.719483614
"122" 335104.053191252 383066.729071084
"123" 335258.637294387 382797.185052505
"124" 335448.374596264 382663.931510618
"125" 334999.562785764 382875.622652702
"126" 335246.535281386 382684.538491822
"127" 335002.706857114 382917.744211663
"128" 335416.221469525 382837.711748771
"129" 335337.230952583 382646.520958224
"130" 334968.139233821 382899.15682333
"131" 335083.812844783 382561.48699232
"132" 335294.814498909 382822.903899041
"133" 335146.378277683 382995.697266183
"134" 335288.778484525 383026.066845715
"135" 335073.985913356 383016.159197258
"136" 335308.588440779 382782.238274875
"137" 335454.010255402 382567.666929886
"138" 335216.839472844 382578.618563263
"139" 334960.35425498 383002.089960213
"140" 335228.056714525 382634.3403023
"141" 334916.798381093 382865.432518276
"142" 335157.12440141 382910.164418395
"143" 335277.796379325 382765.852413846
"144" 335378.004497483 382772.238937238
"145" 335273.305503642 382645.420272959
"146" 335017.156238266 382745.859733238
"147" 334966.987231349 382651.700165292
"148" 335242.001396336 383027.755408381
"149" 335402.819728748 382647.773351547
"150" 335250.105304079 382786.803229617
"151" 334946.852994572 382948.072881002
"152" 335175.507651181 382904.997507115
"153" 335077.281663619 382553.413605591
"154" 334805.305831313 382569.991906677
"155" 335040.262358196 382895.724936523
"156" 335230.03746495 382791.245116303
"157" 335389.123057324 382511.009260607
"158" 334976.143125705 382662.715771517
"159" 335157.46892641 382752.248101464
"160" 335036.238738834 383027.331741818
"161" 334871.178946829 382692.73592272
"162" 335301.890652658 383005.342459632
"163" 335378.121619414 382687.853336818
"164" 335017.792845193 382809.236416596
"165" 335286.641173606 382901.4913843
"166" 334945.578066673 382601.221406275
"167" 334927.059828193 383013.022034758
"168" 334964.032991411 382710.204817198
"169" 335267.563846757 382585.206949805
"170" 335269.026339496 382532.540407374
"171" 335230.34760285 383028.859732402
"172" 335067.189610004 382654.413094369
"173" 335319.788277374 382967.128511696
"174" 335397.492177269 382946.694518133
"175" 335203.67619582 383036.759683984
"176" 334884.047877974 382880.61386654
"177" 335248.20062854 382922.94389859
