"V1" "V2"
"1" 328928.235165696 382562.234776103
"2" 328636.949400194 382129.378497569
"3" 329120.677609012 382593.177855558
"4" 328672.066508418 382491.927075226
"5" 328680.266399858 382303.318159483
"6" 328852.394387899 382578.322916563
"7" 328556.077917413 382062.837678403
"8" 328994.61565391 382489.658765633
"9" 328896.537155061 382576.929354048
"10" 329064.526930902 382537.102643001
"11" 328986.571883151 382651.065681102
"12" 328589.80978625 382280.493200891
"13" 328820.901772863 382319.129709371
"14" 328755.057264008 382584.966941703
"15" 328771.58723597 382435.361185031
"16" 328683.16305615 382519.101115062
"17" 328657.643673542 382518.349146689
"18" 328622.892890286 382381.109102736
"19" 328557.597162798 382287.815999758
"20" 328770.311876155 382385.54091088
"21" 328749.896343031 382506.640369762
"22" 328577.71772575 382261.597017533
"23" 328744.942608967 382490.339728968
"24" 328871.985009464 382645.446484463
"25" 328799.67216936 382297.911775507
"26" 328564.003008972 382018.964338529
"27" 328729.847997258 382233.036056157
"28" 328796.366457756 382642.75619967
"29" 328820.131189992 382444.421430443
"30" 328900.15793188 382663.263326843
"31" 328981.458527311 382471.047526186
"32" 329105.645024116 382629.780303255
"33" 328784.246896385 382397.028886254
"34" 328627.179580151 382253.388983482
"35" 328949.018309467 382528.554874071
"36" 328595.794167141 382140.777203473
"37" 328512.770005966 382095.705806913
"38" 328718.559574105 382182.149924457
"39" 328782.999022778 382602.270249066
"40" 328703.699616502 382594.41162995
"41" 328919.083160534 382395.715010975
"42" 328706.794874547 382363.38347984
"43" 328927.80198283 382545.18927446
"44" 328983.675763754 382548.534278793
"45" 329111.890873558 382607.437078336
"46" 328604.720640895 382041.706254975
"47" 328814.133763622 382542.269104128
"48" 328791.513844725 382321.380672653
"49" 329026.670610129 382479.849389645
"50" 328818.016971923 382558.433742608
"51" 328661.929952196 382418.809703295
"52" 328866.069922962 382665.07140542
"53" 328768.689197803 382222.84785342
"54" 328667.45171785 382188.103824484
"55" 328496.662515392 381952.769711826
"56" 328569.57593077 382256.429602305
"57" 328958.525747013 382443.671178129
"58" 328512.332017795 382067.585607728
"59" 328810.933541848 382658.750859859
"60" 328672.433137121 382239.74668417
"61" 328744.662839588 382475.676936031
"62" 328646.361787228 382403.415608006
"63" 328848.670750457 382412.393483382
"64" 328519.08670328 382019.130610491
