"V1" "V2"
"1" 331250.514326989 377547.004790252
"2" 331832.785255505 376860.437868907
"3" 331457.270674581 376826.731380862
"4" 331224.155628906 377069.776247201
"5" 331455.677792915 377395.499166581
"6" 331383.181896531 377204.649608965
"7" 331377.499846588 377440.578865281
"8" 331207.03237547 377377.185024926
"9" 331389.539205424 377377.600442686
"10" 331641.267545373 376661.534653446
"11" 331192.887239712 377233.276186993
"12" 331532.151925046 376857.652516986
"13" 331686.718622301 376819.522797622
"14" 331753.032741214 377182.908817813
"15" 331603.965748086 377196.566923923
"16" 331578.140505749 376695.664255066
"17" 331775.644249548 376688.72489454
"18" 331373.174443609 377084.875079439
"19" 331346.396632091 377391.150261394
"20" 331446.755635408 377140.525462445
"21" 331733.168608578 377157.63664476
"22" 331440.532798196 377060.615413102
"23" 331918.871768707 376627.716370573
"24" 331921.666277957 376586.106675331
"25" 331134.955481201 377337.348262567
"26" 331515.465271341 377279.391422325
"27" 331645.105859721 376646.663496089
"28" 331304.861222429 377254.966899751
"29" 331666.106176224 377144.442372504
"30" 331622.062855172 376896.412960755
"31" 331442.505172533 377436.527035054
"32" 331650.520961875 377232.91353718
"33" 331783.681590979 376516.723122971
"34" 331500.078782177 376811.399308219
"35" 331670.630488378 376767.680206951
"36" 331341.41844185 377385.830584851
"37" 331952.163781862 376653.384069097
"38" 331603.406899418 376939.58670823
"39" 331686.952818973 376626.532400458
"40" 331568.875040967 376917.976837491
"41" 331296.815145878 377432.205396298
"42" 331445.362940225 377145.559721982
"43" 331710.947581626 377058.647591936
"44" 331528.038655309 376824.26129821
"45" 331135.06159763 377459.676549037
"46" 331930.951279042 376940.009207501
"47" 331931.210656068 376808.836419409
"48" 331136.376737672 377156.628140841
"49" 331072.481723376 377388.793544321
"50" 331609.14517458 376991.19940633
"51" 331905.634090277 376886.524154349
"52" 331184.015040642 377341.198572734
"53" 331043.829846941 377295.0637997
"54" 331546.644285193 376708.830105855
"55" 331543.016908432 376726.060834962
"56" 331997.462512966 376856.125992917
"57" 331432.918630203 377368.107050287
"58" 331809.44604294 376505.432310702
"59" 331469.194570296 377452.622869529
"60" 331233.664653381 377381.282410209
"61" 331668.317505361 377243.527427748
"62" 331667.832672498 377210.535203978
"63" 331310.441853648 377171.700784238
"64" 331045.372763638 377362.281279839
"65" 331905.979666386 376797.609537117
"66" 331703.930477835 377044.569512642
"67" 331347.238993266 377088.54671138
"68" 331796.015771653 376636.832024117
"69" 331757.764403171 376906.359618262
"70" 331533.15215389 377007.253169665
"71" 331262.736276053 377443.62824806
"72" 332015.386155784 376896.172651837
"73" 331944.768031585 376843.359355085
"74" 331160.565605647 377392.596581812
"75" 331966.448527382 376892.590819806
"76" 331735.317781302 376717.502497137
"77" 331457.282004597 377483.224262555
"78" 331423.665809216 377461.008242353
"79" 331462.705409387 377288.978305439
"80" 331235.978190815 377539.17546941
"81" 331724.100017933 377142.408880508
"82" 331680.482952678 377086.608310721
"83" 331571.481044582 376729.232413982
"84" 331540.482569863 377131.469749634
"85" 331144.230746659 377343.336345186
"86" 331821.445037708 376991.350303392
"87" 331090.013018522 377371.137235016
"88" 331528.140428946 377008.522897893
"89" 331096.00868684 377355.673654484
"90" 331553.157535586 376931.117175423
"91" 331179.561737599 377130.049060728
"92" 331805.216891208 376659.859021294
"93" 331481.536722372 377082.517209542
"94" 331958.60532475 376782.089334368
"95" 331362.305138933 377133.940462632
"96" 331375.669012263 377070.863467551
"97" 331973.397240911 376690.704149347
"98" 331458.689181016 377370.561975579
"99" 331920.655354349 376865.67523336
"100" 331869.549317943 376715.28880457
"101" 331937.33763369 376640.699960201
"102" 331793.788443373 376839.809713048
"103" 331789.826914419 376608.414448438
"104" 331695.75622687 376682.589810617
"105" 331430.312414837 377510.235689618
"106" 331554.978074152 377282.537919137
"107" 331567.775560713 377112.641985595
"108" 331546.546587074 377039.374890888
"109" 331878.122152063 376697.046266304
"110" 331253.642625354 377017.993668069
"111" 332107.545089536 376810.08374143
"112" 331691.059688562 377028.717884226
