"V1" "V2"
"1" 328463.000793998 381743.057067958
"2" 328664.913817941 381762.50811104
"3" 328478.126759864 381676.012409151
"4" 328462.865588358 381672.94096748
"5" 328337.237090236 381811.449822735
"6" 328458.078109592 381895.490065072
"7" 328202.092688965 381794.997301021
"8" 328346.766099476 381725.473116947
"9" 328378.438057763 381753.619565171
"10" 328557.45358252 381806.796802101
"11" 328342.774098306 381705.451307199
"12" 328636.211136351 381838.112709593
"13" 328375.667327957 381786.067464073
"14" 328330.784313028 381691.343408454
"15" 328407.721508661 381698.714750433
"16" 328202.069960845 381699.469710771
"17" 328432.996959701 381917.899243855
"18" 328292.98558506 381910.30434036
"19" 328067.141465632 381800.389700174
"20" 328741.492892627 381864.789669397
"21" 328173.249817734 381870.845736422
"22" 328473.861247232 381820.803628265
"23" 328652.47090833 381785.015841562
"24" 328675.62582463 381780.607410198
"25" 328457.142133747 381901.393745267
"26" 328296.657990766 381694.463757385
"27" 328427.720584432 381763.001863164
"28" 328117.161929577 381698.634560215
"29" 328409.041584841 381764.830507624
"30" 328057.243752376 381760.908218132
"31" 328277.269222851 381789.665631647
"32" 328736.846113255 381858.155558572
"33" 328082.934936739 381867.463314221
"34" 328504.49220411 381821.984213729
"35" 328315.822201648 381848.797233191
"36" 328420.287792652 381886.706900956
"37" 328172.786200983 381676.01042367
"38" 328460.902604036 381852.752640335
"39" 328325.260736283 381707.49502829
"40" 328701.300727266 381718.709187003
"41" 328562.890570841 381761.198878564
"42" 328537.423277666 381773.24428854
"43" 328641.141319199 381691.83881127
"44" 328132.607397753 381724.915809889
"45" 328476.022464477 381666.767108988
"46" 328111.068344139 381657.910200096
"47" 328494.827266171 381783.429116719
"48" 328466.307601771 381792.13110084
"49" 328528.813552379 381860.414764349
"50" 328126.88621978 381822.635027349
"51" 328336.913795615 381809.308894535
"52" 328583.422117681 381852.046924858
"53" 328488.309434108 381830.487032051
"54" 328423.471963767 381819.981370646
"55" 328773.344315382 381753.979095674
"56" 328305.529879904 381830.424280916
"57" 328632.794499598 381841.327274034
"58" 328491.007470796 381788.610505892
"59" 328265.19403476 381778.910624527
"60" 328406.022686976 381942.30256575
"61" 328287.435048934 381918.093688778
"62" 328166.361401591 381832.437823436
"63" 328210.257314027 381729.3127159
"64" 328203.670658936 381756.492217786
"65" 328300.540019737 381912.302863859
"66" 328422.055894553 381880.0557873
"67" 328470.03524577 381832.048064505
"68" 328622.308794477 381800.192200267
"69" 328121.692870738 381713.247642194
"70" 328239.345562992 381673.057954616
"71" 328115.880165932 381641.315906855
"72" 328426.854797814 381738.754008391
"73" 328568.988541127 381812.026220632
"74" 328598.634222651 381719.02005657
"75" 328635.195944292 381698.062032958
"76" 328109.397331485 381846.333601275
"77" 328076.977218852 381744.753592714
"78" 328275.850290719 381826.276829303
"79" 328541.280572758 381849.211986508
"80" 328414.935470138 381734.459002244
"81" 328727.65639232 381796.64654846
"82" 328099.404181793 381888.667720071
"83" 328646.236230141 381825.226298488
"84" 328744.393482004 381793.870153839
"85" 328458.516366849 381663.016002504
"86" 328138.607223525 381882.279755572
"87" 328644.717855956 381770.746841349
"88" 328498.780004671 381782.479427742
"89" 328141.531793504 381716.374651729
"90" 328779.683628641 381765.385096235
"91" 328059.033831087 381856.708515727
"92" 328350.451588208 381932.949651421
"93" 328393.677558918 381694.040447589
"94" 328174.971693847 381722.381656982
"95" 328581.686123121 381750.237113405
"96" 328439.454941905 381872.064253896
"97" 328448.830287266 381809.325693604
"98" 328105.98293418 381711.711254743
"99" 328415.306924251 381871.644011778
"100" 328742.010452994 381822.778450936
"101" 328683.629523385 381795.492271156
"102" 328070.590627935 381725.645696419
"103" 328368.859696268 381852.234992361
"104" 328398.791673688 381712.17469096
"105" 328648.207589732 381766.585065526
"106" 328464.376053759 381682.781374468
"107" 328561.774028773 381730.567395978
"108" 328461.734784268 381694.683143567
"109" 328564.238178735 381734.119425661
"110" 328522.818395029 381698.274031196
"111" 328121.256810375 381733.071527334
"112" 328408.670179183 381742.456562242
"113" 328402.094199421 381916.5133827
"114" 328465.529980041 381711.404510196
"115" 328431.009639861 381870.722324973
"116" 328696.186655766 381705.722374569
"117" 328300.260175241 381825.985729883
"118" 328681.379227056 381758.387884704
"119" 328705.610967178 381748.249349537
"120" 328147.89173007 381847.76047329
"121" 328457.911131679 381830.386129867
"122" 328359.061526801 381720.704063156
"123" 328317.930705767 381840.988715121
"124" 328326.525156854 381893.7321386
"125" 328666.774707023 381786.300557479
"126" 328323.018864392 381893.836608327
"127" 328376.08426513 381773.347534936
"128" 328686.430867745 381856.463953742
"129" 328372.202011588 381926.582170654
"130" 328456.719926853 381892.47870093
"131" 328145.988131267 381806.517883856
"132" 328363.461076267 381832.975892438
"133" 328285.179560125 381751.393474082
"134" 328664.906859112 381711.776864701
"135" 328342.841859273 381887.612087685
"136" 328623.342799867 381747.504341231
"137" 328463.730350463 381863.602026446
"138" 328619.51918429 381719.153738803
"139" 328306.918712062 381798.361963789
"140" 328218.51128798 381752.716065539
"141" 328349.64483291 381896.241074739
"142" 328184.024144917 381843.311390101
"143" 328746.959896527 381769.759619221
"144" 328370.991026131 381848.651612837
"145" 328337.355447 381769.774931763
"146" 328431.079945127 381814.745713095
"147" 328411.279037196 381809.198750485
"148" 328535.170717393 381684.818578826
"149" 328145.761947348 381776.014967873
"150" 328199.949905464 381896.2139187
"151" 328501.25659935 381789.3550062
"152" 328423.258434117 381790.213124846
"153" 328175.960626698 381752.739288694
"154" 328590.419528889 381824.535662531
"155" 328279.073856098 381700.417963534
"156" 328294.12391316 381783.254310079
"157" 328090.311594625 381705.775955735
"158" 328606.928708715 381712.644258123
"159" 328548.366348572 381806.118346863
"160" 328087.558238826 381775.497717466
"161" 328761.418094854 381730.797107819
"162" 328131.960405142 381782.878105911
"163" 328393.869643504 381771.707050017
"164" 328753.590662581 381821.934398851
"165" 328416.519754548 381741.841776093
"166" 328349.509661242 381772.589800746
"167" 328438.534284602 381835.196375934
"168" 328146.691809007 381752.706550825
"169" 328645.43622555 381814.259322011
"170" 328725.795096829 381736.433217505
"171" 328684.058988059 381779.484729438
"172" 328374.540884578 381937.06833856
"173" 328152.413593821 381803.80610212
"174" 328608.817650709 381754.774663375
"175" 328297.752630046 381786.299538137
"176" 328369.440164481 381734.870370575
"177" 328129.811977873 381872.296453061
"178" 328460.777611174 381858.2376246
"179" 328576.281224083 381715.656540903
"180" 328461.927113451 381692.742302237
"181" 328598.851638303 381810.062229338
"182" 328796.451653106 381751.350477209
"183" 328376.184917111 381682.103122536
"184" 328586.67813727 381809.18278402
"185" 328118.976829064 381753.168510623
"186" 328160.56434235 381679.55099017
"187" 328746.101910162 381759.884382556
"188" 328422.259199803 381801.231843236
"189" 328186.295704829 381787.594520734
"190" 328121.246060129 381727.446802548
