"V1" "V2"
"1" 328734.437705544 375539.696186379
"2" 328616.978992342 375594.324379853
"3" 329048.622573196 375566.662893493
"4" 328546.000271934 375461.011707402
"5" 328863.073029076 375381.154637455
"6" 328773.683578479 375517.587297451
"7" 328906.937705773 375777.13859746
"8" 328949.705428225 375648.366903243
"9" 328876.380390016 375749.721316462
"10" 328249.585797952 375584.064469374
"11" 328473.396685368 375479.070227063
"12" 329000.290838559 375749.679918057
"13" 328643.695693332 375665.951591372
"14" 328396.976190046 375568.520649732
"15" 328573.447497832 375682.171808947
"16" 329016.994902325 375598.188923844
"17" 328496.64284415 375406.973656396
"18" 328267.420661152 375598.367336134
"19" 328957.00876008 375574.858781491
"20" 328749.035628584 375514.476608701
"21" 328899.244516422 375513.554657179
"22" 328650.822795999 375564.646967176
"23" 328645.530055779 375445.853304319
"24" 328258.749395294 375560.100562252
"25" 328273.807752029 375570.991106482
"26" 328464.402714449 375660.754859995
"27" 328839.923230801 375478.397366421
"28" 328318.380514016 375502.840835758
"29" 328553.351886109 375467.009071298
"30" 328437.627667874 375772.780189565
"31" 328854.916069856 375461.560677771
"32" 328228.128434319 375577.326183854
"33" 328603.041813371 375454.849939256
"34" 328413.423622378 375747.942183469
"35" 328418.051693075 375692.288534597
"36" 328911.10573717 375376.774851387
"37" 328143.498985379 375685.321237434
"38" 328542.004539161 375539.292651017
"39" 328431.200407625 375433.22294368
"40" 328761.845039679 375661.218577019
"41" 328399.97873353 375756.669644277
"42" 328919.336253298 375701.339070055
"43" 328616.479688516 375656.170048143
"44" 328913.105512514 375423.992858598
"45" 328989.424366918 375483.027407301
"46" 328153.179357426 375712.604992335
"47" 328624.503228247 375486.57382391
"48" 328703.521557351 375736.955806953
"49" 328914.747594083 375587.893724261
"50" 329018.197172827 375737.015496422
"51" 328384.557731311 375448.868543096
"52" 328523.469198035 375618.38658329
"53" 328774.954200902 375771.295225645
"54" 328386.135239216 375526.920172449
"55" 328458.212175153 375739.424276879
"56" 328593.460051413 375438.398625472
"57" 328503.118788898 375719.921713759
"58" 328859.285011368 375574.812731155
"59" 329056.421015302 375362.260531511
"60" 328415.538834909 375467.445858592
"61" 328572.548755713 375513.237939246
"62" 329071.839276223 375642.295181919
"63" 328362.53997502 375487.026786775
"64" 328351.934994552 375567.039857477
"65" 328373.144606592 375668.679503442
"66" 328401.786278116 375744.151346171
"67" 329009.897387283 375438.299322709
"68" 328617.709941085 375563.263825145
"69" 328315.670800384 375459.602365434
"70" 328971.519034817 375647.336105387
"71" 328440.963633441 375603.79533461
"72" 328240.934585151 375431.895668518
"73" 328932.941498958 375427.273900564
"74" 328830.178378519 375444.502888778
"75" 328644.569585428 375695.982731811
"76" 328990.192468315 375760.922994661
"77" 328556.564845567 375696.743758532
"78" 328876.423473431 375681.33301491
"79" 328312.617723539 375579.197060961
"80" 328489.19812511 375716.882341244
"81" 328709.934699441 375680.915731168
"82" 328915.630288161 375753.950254343
"83" 328928.476605688 375642.509592102
"84" 328952.446167162 375464.48710554
"85" 328181.727920921 375535.719116477
"86" 328711.085770174 375527.718745736
"87" 329045.35791033 375660.767631694
"88" 329020.726504328 375755.396460371
"89" 328279.407261919 375740.748950793
"90" 328390.857409646 375689.762542415
"91" 328894.118299779 375551.860814988
"92" 329000.954952865 375756.812459459
