"V1" "V2"
"1" 334663.383494469 386016.010518854
"2" 334703.860526692 385959.198433976
"3" 334746.193634809 386072.082364219
"4" 334575.738465061 386175.846469273
"5" 334863.065870044 385740.213045874
"6" 334616.16911985 386186.971524023
"7" 334616.929561257 385916.297221985
"8" 334650.759403124 385805.322242892
"9" 334810.437692854 385685.461644607
"10" 334718.775958773 385919.529226463
"11" 334733.485851177 385678.453536948
"12" 334890.041711715 385658.953146906
"13" 334547.396098241 386148.479525057
"14" 334723.56316575 386439.4241813
"15" 334726.473668004 385582.712706029
"16" 334742.083816719 386216.450596766
"17" 334814.129789266 385850.12877626
"18" 334811.603344922 385879.486765289
"19" 334812.460552581 385477.550494664
"20" 334807.47525133 385742.714128453
"21" 334927.064125775 385428.302451171
"22" 334687.945910765 385523.461692261
"23" 334785.441475157 385856.139972795
"24" 334552.731987325 386138.633112967
"25" 334681.325705916 385665.15081737
"26" 334618.017848268 386049.678537239
"27" 334698.289118714 385698.98618939
"28" 334706.051887518 386364.472804572
"29" 334698.444590331 385564.934964242
"30" 334709.416997835 386192.824396738
"31" 334785.663891356 385951.295609829
"32" 334862.580152026 385460.615758511
"33" 334686.238426608 385562.416037821
"34" 334748.515406398 385863.370172626
"35" 334674.285525122 385839.149974201
"36" 334628.627306746 386092.735432957
"37" 334711.94665038 386063.687297797
"38" 334719.739219435 385421.484317848
"39" 334810.657262388 385961.700690387
"40" 334692.558758349 385671.914163288
"41" 334796.541695642 385538.226180795
"42" 334745.255303608 386020.269558785
"43" 334897.40551615 385615.241307397
"44" 334790.418578586 385692.664320595
"45" 334715.949275358 385920.702351802
"46" 334729.07641741 386094.207031343
"47" 334833.486095507 385858.921742446
"48" 334925.567900577 385496.34725466
"49" 334679.39243806 385802.817793391
"50" 334835.683171392 385499.695948955
"51" 334652.13150123 385863.43892462
"52" 334851.680727496 385498.740912054
"53" 334726.987523376 385875.200499346
"54" 334711.431614947 386362.376794119
"55" 334781.322246748 385821.905808035
"56" 334819.325954473 385387.730710282
"57" 334615.904727763 386083.03765903
"58" 334737.962460391 385601.808722484
"59" 334595.936958101 386068.29260251
"60" 334765.357385547 385905.017187962
"61" 334849.647171329 385700.657349778
"62" 334610.761137061 386199.821119717
"63" 334772.074967993 385715.567189025
"64" 334800.228064947 385478.76211007
"65" 334673.406870624 385819.314369961
"66" 334710.807361352 385464.236479653
"67" 334679.856390025 385676.050643213
"68" 334719.698141877 386055.341114383
"69" 334808.374118752 385689.07727537
"70" 334598.585709092 386115.616315696
"71" 334754.51673836 385877.65902511
"72" 334692.916039477 385562.940929296
"73" 334825.919141379 385946.448238251
"74" 334710.146377787 385447.197745422
"75" 334781.135587329 385482.68314448
"76" 334785.911123954 385506.032221111
"77" 334612.81848423 386233.895672887
"78" 334578.322506585 386184.506793718
"79" 334895.831304251 385507.336720484
"80" 334851.460730216 385742.22914264
"81" 334708.140730066 385527.178906054
"82" 334730.289951335 385407.175437175
"83" 334943.293330873 385441.452976626
"84" 334927.448693192 385585.261174749
"85" 334869.167441715 385406.280927214
"86" 334686.76575764 386206.719217651
"87" 334725.665992435 385858.594871613
"88" 334773.86931114 385492.112260284
"89" 334707.014798074 386385.599125688
"90" 334785.592831903 385715.853169916
"91" 334811.246927319 385437.885166919
"92" 334662.539324839 386174.275919722
"93" 334571.40838217 386120.797983033
"94" 334602.234970931 385964.128664109
"95" 334795.06844539 385782.564902124
"96" 334725.921222058 385496.113526272
"97" 334785.19704124 385819.21348084
"98" 334586.133884641 386126.91643912
"99" 334793.451410553 385417.153467118
"100" 334786.524418014 385378.693133842
"101" 334843.319740377 385702.366192904
"102" 334807.536900876 385782.302596686
"103" 334716.465172256 385491.472488865
"104" 334799.845813478 386013.338770758
"105" 334711.027222606 386130.560099112
"106" 334624.151618207 386353.440631474
"107" 334600.542911491 386212.879564164
"108" 334665.062965868 385818.284308625
"109" 334744.957345165 385780.337321655
"110" 334819.975553126 385433.767185394
"111" 334907.759235808 385604.775323883
"112" 334667.754552565 385736.190224224
"113" 334777.812023094 386120.253935256
"114" 334738.355608479 385742.692594395
"115" 334715.950864837 385414.478419741
"116" 334822.326133036 385448.067300134
"117" 334736.357411619 386238.191141993
