"V1" "V2"
"1" 331992.505986043 379653.112714626
"2" 332164.161494422 379402.343302119
"3" 331803.578595309 379925.492347313
"4" 332130.488177543 379584.839401257
"5" 332172.990309154 379304.976314055
"6" 331886.343685505 379867.18164974
"7" 331758.106451774 379889.714346627
"8" 332018.964501919 379616.085211596
"9" 332004.135625903 379707.39780348
"10" 331928.490211302 379811.179898156
"11" 331893.254325769 379878.898246749
"12" 331882.935723458 379879.664268015
"13" 332013.325359658 379553.707526383
"14" 332133.185919963 379378.21082141
"15" 331858.268177045 379879.070168864
"16" 332073.975597996 379472.55741297
"17" 331751.220329409 379929.908145402
"18" 332135.707540111 379351.760128801
"19" 332051.686786042 379676.222402089
"20" 332279.744591149 379328.664471087
"21" 332000.789861971 379560.391003031
"22" 332232.7098391 379426.064337538
"23" 332108.246434614 379459.051012742
"24" 331990.735539046 379632.21932252
"25" 331735.20893233 379890.163257901
"26" 331872.233159641 379863.164818377
"27" 332050.017699684 379559.477837767
"28" 331953.400870434 379623.1138032
"29" 331942.964769309 379787.728139247
"30" 332202.214197754 379484.269442465
"31" 331883.385343698 379892.862070038
"32" 332114.85809518 379589.037028175
"33" 331948.019876024 379697.31010186
"34" 332057.383446922 379512.731037673
"35" 332170.492172645 379344.626771734
"36" 332116.514909626 379465.549270185
"37" 331914.604121535 379832.101814249
"38" 331942.16907562 379629.071341675
"39" 331829.376248634 379862.782222202
"40" 332177.237356763 379498.067738818
"41" 332010.370579321 379493.186052107
"42" 332185.971320311 379447.853873761
"43" 332078.433924779 379637.524351387
"44" 331831.223861147 379885.807972334
"45" 332143.989264802 379418.50899941
"46" 332015.622855996 379675.367299476
"47" 331966.755474421 379752.668356988
"48" 332084.949033371 379634.355952712
"49" 331810.595047637 379822.495375476
"50" 331982.878741523 379691.632176923
"51" 331905.788916419 379626.451812446
"52" 331784.654822108 379890.103873106
"53" 331962.581473269 379706.9329304
"54" 331875.440801596 379664.729759092
"55" 332245.762933483 379316.076408531
"56" 331794.71426973 379835.264953608
"57" 332057.032886235 379601.065802198
"58" 332166.140013518 379503.093929048
"59" 332157.647582977 379525.999433713
"60" 332103.642734193 379435.296272097
"61" 331977.055347063 379584.740585353
"62" 332111.766635463 379520.361959408
"63" 331823.045316266 379883.974407669
"64" 332019.659948799 379485.600845862
"65" 332067.385728671 379624.63251142
"66" 331817.026585553 379908.308811569
"67" 332040.476200004 379667.728124948
"68" 331901.813305301 379733.514100763
"69" 332003.273539817 379663.142851671
"70" 332093.957539038 379623.926114552
"71" 332204.4274933 379481.569403402
"72" 332267.763349598 379319.826931757
"73" 332157.434607957 379311.044402739
"74" 331905.34869398 379731.376378509
"75" 331991.052760054 379520.974319444
"76" 332194.335027725 379492.192001851
"77" 332006.641589643 379500.07475722
"78" 331942.925743446 379796.633558365
"79" 332149.822224594 379422.912404112
"80" 331863.443922217 379877.06957386
"81" 332118.223861302 379393.474321845
"82" 331979.852822759 379664.591227637
"83" 332113.498720281 379519.614747136
"84" 332006.111601607 379497.713608114
"85" 331791.693355036 379834.011281241
"86" 331794.094982728 379874.215747707
"87" 331765.466117077 379861.292232733
"88" 332033.202403466 379571.256722677
"89" 331859.450997956 379837.1765862
"90" 332027.812145521 379526.916598994
"91" 331792.557640761 379888.248811534
"92" 331766.79666411 379902.688114308
"93" 332193.06916046 379401.13744315
"94" 332053.758181757 379665.81607911
"95" 331765.121359455 379959.601732558
"96" 332053.958429773 379677.963839646
"97" 331951.263005898 379738.661918332
"98" 331958.832912519 379588.678393839
"99" 331913.618833069 379584.449462225
"100" 332204.831015538 379359.567989421
"101" 331891.352914048 379802.055914704
"102" 332114.299958695 379567.008306023
"103" 331766.823567311 379901.904157803
"104" 332176.281649156 379507.942345073
"105" 332106.987765063 379511.586317586
"106" 332155.558875617 379415.176192696
"107" 332179.204047951 379304.848442502
"108" 331828.076508077 379816.749370101
"109" 332127.576705761 379506.403038109
"110" 332284.149070622 379399.050808751
"111" 332180.752004646 379488.508684444
"112" 331975.168904841 379755.454723524
"113" 332082.205865173 379590.451505883
"114" 331992.151050654 379598.789491877
"115" 332098.897393781 379597.609867166
"116" 332095.388475687 379601.208474245
"117" 332048.366272322 379507.610095265
"118" 332113.248843513 379614.267131264
"119" 332156.992251514 379358.312776775
"120" 332195.710580358 379396.096474066
"121" 331897.765950665 379795.718099908
"122" 332136.916746644 379392.109075936
"123" 331787.501203233 379882.162106716
"124" 331832.918687874 379883.007450881
"125" 332036.994661333 379572.682251892
"126" 331772.217368744 379855.045180832
"127" 332004.23733734 379752.255550084
"128" 331978.537057164 379571.169000176
"129" 331921.32321014 379719.162175455
"130" 332172.674715061 379407.859504681
"131" 332151.322089541 379403.481952499
"132" 332249.466258764 379417.831833046
"133" 332205.033825977 379392.558943716
"134" 332231.059217928 379440.432365228
"135" 332123.689552206 379433.776684237
"136" 332168.269188291 379441.124641112
"137" 332021.191295444 379643.545960934
"138" 331954.069069909 379611.117317734
"139" 332021.706011285 379489.330424789
"140" 331922.832346865 379781.965677106
"141" 331939.764528563 379810.796414376
"142" 331983.280386748 379632.905619067
"143" 332054.732220733 379514.697754328
"144" 331809.40880102 379861.906183428
"145" 332009.979122352 379533.916000258
"146" 332263.034744959 379330.953215305
"147" 331834.431622231 379856.013436912
"148" 331956.195236456 379651.398474585
"149" 332109.625446969 379465.596848136
"150" 332061.257376274 379462.143703334
"151" 332168.310140317 379477.793859342
"152" 332055.237823337 379548.627602106
"153" 332053.689936473 379575.912378933
"154" 331968.565827345 379704.565538464
"155" 332172.498023062 379472.688789581
"156" 331897.366969461 379743.137116103
"157" 331854.189065439 379820.889713769
"158" 331950.366831634 379600.642241559
"159" 331894.79970071 379724.074915832
"160" 331957.174277703 379654.336628982
"161" 331858.673928891 379871.120857236
"162" 332141.274026872 379376.950655703
"163" 332001.073412582 379734.675246108
"164" 332160.598743704 379483.451718756
"165" 331963.772210122 379674.282978687
"166" 331966.482603422 379562.942348294
"167" 331889.367181354 379681.567172129
"168" 331784.593251413 379890.898451426
"169" 332224.370100089 379316.468980251
"170" 331931.577839671 379761.458007957
"171" 332031.839224642 379613.993850408
"172" 331913.361275025 379856.888441966
"173" 331879.756331401 379872.70976302
"174" 331757.102467056 379841.341844406
"175" 332041.838863647 379596.821391792
"176" 332219.396939533 379355.28271306
"177" 331949.444288683 379602.14778634
"178" 331844.068777787 379936.389234196
"179" 332121.686473852 379356.666317669
"180" 331956.495748064 379781.160532025
"181" 332265.029485096 379411.067065777
"182" 331942.408124873 379717.415400677
"183" 332043.548899633 379704.728056169
"184" 331769.428049348 379853.776567568
"185" 332126.575689859 379373.386293301
"186" 331864.196878126 379846.253658053
"187" 332172.423961225 379553.094994435
"188" 331735.632268996 379900.043292268
"189" 332038.073586753 379534.877523395
"190" 332139.330739903 379473.028897287
"191" 331800.357960968 379882.416383121
"192" 332172.043123479 379449.991477253
"193" 332178.914512358 379495.553179684
"194" 331915.460099612 379607.281436873
"195" 331793.047561182 379830.843824877
"196" 332047.912451205 379606.272420096
"197" 332126.286345023 379400.220794123
"198" 332015.590426352 379507.108489031
"199" 332039.252121824 379603.990551994
"200" 332063.8013968 379487.154042344
"201" 331767.179669877 379902.423832581
"202" 332017.322735943 379749.546379454
"203" 331953.552994185 379654.659731468
"204" 332029.39239205 379542.74650039
"205" 332034.411084178 379636.393790718
"206" 331980.246425571 379586.223053302
"207" 331952.714899127 379624.549269007
"208" 331915.017555857 379821.470620396
"209" 332136.863813114 379477.858630352
"210" 331917.94154815 379622.264459711
"211" 332162.244741275 379484.349287851
"212" 332289.312606819 379365.292605398
"213" 332016.006992226 379525.977069629
"214" 331884.803306842 379813.066832096
"215" 332123.969869368 379532.022947271
"216" 332030.845525432 379477.210128725
"217" 331860.229477702 379658.207090381
"218" 332144.286753349 379355.322849128
"219" 332311.406876422 379359.204673135
"220" 331934.109677896 379815.839969751
"221" 332140.459774942 379547.332790247
"222" 331911.820261449 379806.3795843
"223" 332012.180082 379732.772446965
"224" 332176.538563748 379274.570655391
"225" 332136.998581165 379431.462466813
"226" 331788.706878866 379960.039616563
"227" 332102.243570398 379405.411526044
"228" 332085.893466914 379495.67808269
"229" 332174.209332467 379509.251591269
"230" 332161.018645673 379287.144205357
"231" 332024.990910613 379713.221156937
"232" 331935.543875566 379751.734673656
"233" 332028.74085747 379542.286449317
"234" 332226.362764663 379434.594302687
"235" 332149.867407016 379529.366134703
"236" 332270.255564661 379346.617033174
"237" 331824.07496628 379831.929061315
"238" 331960.822309178 379550.931231648
"239" 331755.280172788 379921.964390689
"240" 331973.916578262 379768.435207875
"241" 332179.561448062 379424.327677495
"242" 332153.287350417 379493.22682977
"243" 332135.47132286 379343.079292652
"244" 332252.92511654 379436.046163454
"245" 331878.514190381 379695.191169556
"246" 332298.64277338 379327.158094275
"247" 332099.849653055 379599.610957302
"248" 331993.395828423 379753.18027428
"249" 331873.484921138 379632.484460343
"250" 331773.251694057 379958.632683401
"251" 332000.935228715 379706.406667064
"252" 332125.44009951 379423.39768827
"253" 332023.486153984 379613.396352671
"254" 332031.810725995 379532.69036696
"255" 332135.371954617 379463.847687197
"256" 332165.55640864 379339.86613915
"257" 332263.076858167 379423.586443002
