"V1" "V2"
"1" 336868.789380876 379129.46787505
"2" 336939.494462782 379110.589646921
"3" 336868.561888261 378757.143026696
"4" 336740.909483815 379430.629957744
"5" 336670.633030256 378781.693416403
"6" 336887.259961894 378882.135171616
"7" 336911.53341911 379087.578481599
"8" 336548.852088193 379448.671687392
"9" 336919.986374556 379275.640243673
"10" 336762.649972466 379135.077601088
"11" 336821.120760469 379202.699086878
"12" 336588.64097363 379395.98073523
"13" 336814.231426957 378555.768690414
"14" 336748.26164219 379204.798846855
"15" 336806.362205719 379100.46778685
"16" 336736.504647192 379324.393848497
"17" 336949.530641399 379348.247515325
"18" 336850.904521778 379256.468936964
"19" 336850.474731796 379336.337609348
"20" 336651.297708508 378551.214271798
"21" 336693.451619969 379400.471414529
"22" 336815.722439389 378758.629811158
"23" 336722.675708686 379196.08237287
"24" 336798.37537627 378905.370074142
"25" 336802.137819446 379058.76334976
"26" 336700.889457778 378543.523072275
"27" 336584.978430474 378604.705520109
"28" 336817.606678901 378801.943170905
"29" 336661.500608526 378612.8994527
"30" 336520.237501395 379273.339442844
"31" 336749.797568048 378950.787523993
"32" 336786.583495986 379031.222078521
"33" 336489.15518065 379269.722189357
"34" 336817.661273775 379360.411038621
"35" 336846.572812072 378858.127312499
"36" 336853.037688361 378766.640646758
"37" 336647.580149484 379306.784598304
"38" 336853.683224153 379441.471066115
"39" 336591.101468886 379344.892684867
"40" 336723.750555392 378952.029299167
"41" 336928.410166171 379038.488750655
"42" 336916.321166691 379100.487580658
"43" 336570.403992514 379447.74169991
"44" 336791.132852821 379298.469307542
"45" 336849.665800874 379141.390463167
"46" 336912.511447364 379529.470477433
"47" 336792.170669808 379302.661336771
"48" 336370.625991735 379484.057305486
"49" 336923.578389317 379441.734299992
"50" 336767.554507747 379188.768919424
"51" 336456.798345855 379413.873506036
"52" 336841.329200519 379111.51402139
"53" 336866.845839336 379433.768076054
"54" 336848.101953168 378883.141536994
"55" 336894.918893389 379462.562126358
"56" 336577.967134177 379145.412305286
"57" 336529.602949609 379328.879959231
"58" 336813.740417401 379169.50855166
"59" 336911.008357506 378944.764046462
"60" 336584.002537106 379367.492478253
"61" 336707.959698273 378983.427783914
"62" 336714.402835576 378727.320742322
"63" 336678.218622427 378510.755507455
"64" 336867.29346018 379301.99276659
"65" 336881.733240278 379544.34596282
"66" 336656.994888132 379273.78970873
"67" 336727.267207319 378982.018222586
"68" 336421.784074585 379508.228102227
